GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median contract rent,Margin of Error; Median contract rent
0500000US25017,25017,"Middlesex County, Massachusetts",1368,32
0500000US25021,25021,"Norfolk County, Massachusetts",1379,43
0500000US25023,25023,"Plymouth County, Massachusetts",1055,52
0500000US25025,25025,"Suffolk County, Massachusetts",1330,37
0500000US25027,25027,"Worcester County, Massachusetts",849,16
0500000US26005,26005,"Allegan County, Michigan",640,29
0500000US26017,26017,"Bay County, Michigan",512,46
0500000US26021,26021,"Berrien County, Michigan",575,31
0500000US26025,26025,"Calhoun County, Michigan",588,24
0500000US26037,26037,"Clinton County, Michigan",628,39
0500000US26045,26045,"Eaton County, Michigan",712,32
0500000US26049,26049,"Genesee County, Michigan",542,12
0500000US26055,26055,"Grand Traverse County, Michigan",767,33
0500000US26065,26065,"Ingham County, Michigan",692,14
0500000US26073,26073,"Isabella County, Michigan",557,43
0500000US26075,26075,"Jackson County, Michigan",601,38
0500000US26077,26077,"Kalamazoo County, Michigan",664,16
0500000US26081,26081,"Kent County, Michigan",720,14
0500000US26087,26087,"Lapeer County, Michigan",639,34
0500000US26091,26091,"Lenawee County, Michigan",605,26
0500000US26093,26093,"Livingston County, Michigan",815,50
0500000US26099,26099,"Macomb County, Michigan",777,15
0500000US26103,26103,"Marquette County, Michigan",632,43
0500000US26111,26111,"Midland County, Michigan",655,42
0500000US26115,26115,"Monroe County, Michigan",703,47
0500000US26121,26121,"Muskegon County, Michigan",570,24
0500000US26125,26125,"Oakland County, Michigan",876,14
0500000US26139,26139,"Ottawa County, Michigan",750,29
0500000US26145,26145,"Saginaw County, Michigan",552,23
0500000US26147,26147,"St. Clair County, Michigan",642,28
0500000US26155,26155,"Shiawassee County, Michigan",587,51
0500000US26159,26159,"Van Buren County, Michigan",561,53
0500000US26161,26161,"Washtenaw County, Michigan",917,28
0500000US26163,26163,"Wayne County, Michigan",647,9
0500000US27003,27003,"Anoka County, Minnesota",950,41
0500000US27013,27013,"Blue Earth County, Minnesota",771,49
0500000US27019,27019,"Carver County, Minnesota",944,78
0500000US27037,27037,"Dakota County, Minnesota",990,42
0500000US27053,27053,"Hennepin County, Minnesota",950,15
0500000US27109,27109,"Olmsted County, Minnesota",826,66
0500000US27123,27123,"Ramsey County, Minnesota",869,15
0500000US27131,27131,"Rice County, Minnesota",778,52
0500000US27137,27137,"St. Louis County, Minnesota",656,25
0500000US27139,27139,"Scott County, Minnesota",1058,90
0500000US27141,27141,"Sherburne County, Minnesota",774,67
0500000US27145,27145,"Stearns County, Minnesota",722,25
0500000US27163,27163,"Washington County, Minnesota",1055,55
0500000US27171,27171,"Wright County, Minnesota",824,52
0500000US28033,28033,"DeSoto County, Mississippi",830,35
0500000US28035,28035,"Forrest County, Mississippi",546,30
0500000US28047,28047,"Harrison County, Mississippi",674,35
0500000US28049,28049,"Hinds County, Mississippi",657,21
0500000US28059,28059,"Jackson County, Mississippi",701,63
0500000US28067,28067,"Jones County, Mississippi",502,74
0500000US28075,28075,"Lauderdale County, Mississippi",487,56
0500000US28081,28081,"Lee County, Mississippi",554,34
0500000US28089,28089,"Madison County, Mississippi",745,38
0500000US28121,28121,"Rankin County, Mississippi",708,58
0500000US29019,29019,"Boone County, Missouri",654,28
0500000US29021,29021,"Buchanan County, Missouri",538,47
0500000US29031,29031,"Cape Girardeau County, Missouri",623,33
0500000US29037,29037,"Cass County, Missouri",692,31
0500000US29043,29043,"Christian County, Missouri",592,45
0500000US29047,29047,"Clay County, Missouri",718,27
0500000US29051,29051,"Cole County, Missouri",525,47
0500000US29071,29071,"Franklin County, Missouri",549,66
0500000US29077,29077,"Greene County, Missouri",575,16
0500000US29095,29095,"Jackson County, Missouri",660,13
0500000US29097,29097,"Jasper County, Missouri",547,28
0500000US29099,29099,"Jefferson County, Missouri",627,29
0500000US29165,29165,"Platte County, Missouri",774,45
0500000US29183,29183,"St. Charles County, Missouri",865,27
0500000US29187,29187,"St. Francois County, Missouri",523,31
0500000US29189,29189,"St. Louis County, Missouri",754,13
0500000US29510,29510,"St. Louis city, Missouri",617,16
0500000US30013,30013,"Cascade County, Montana",628,42
0500000US30029,30029,"Flathead County, Montana",758,71
0500000US30031,30031,"Gallatin County, Montana",839,88
0500000US30049,30049,"Lewis and Clark County, Montana",698,60
0500000US30063,30063,"Missoula County, Montana",753,46
0500000US30111,30111,"Yellowstone County, Montana",737,36
0500000US31055,31055,"Douglas County, Nebraska",728,17
0500000US31109,31109,"Lancaster County, Nebraska",670,20
0500000US31153,31153,"Sarpy County, Nebraska",830,32
0500000US32003,32003,"Clark County, Nevada",883,9
0500000US32031,32031,"Washoe County, Nevada",851,28
0500000US33005,33005,"Cheshire County, New Hampshire",781,74
0500000US33009,33009,"Grafton County, New Hampshire",790,75
0500000US33011,33011,"Hillsborough County, New Hampshire",1001,40
0500000US33013,33013,"Merrimack County, New Hampshire",894,38
0500000US33015,33015,"Rockingham County, New Hampshire",985,40
0500000US33017,33017,"Strafford County, New Hampshire",918,49
0500000US34001,34001,"Atlantic County, New Jersey",929,34
0500000US34003,34003,"Bergen County, New Jersey",1335,26
0500000US34005,34005,"Burlington County, New Jersey",1122,27
0500000US34007,34007,"Camden County, New Jersey",864,19
0500000US34009,34009,"Cape May County, New Jersey",913,69
0500000US34011,34011,"Cumberland County, New Jersey",814,42
0500000US34013,34013,"Essex County, New Jersey",970,15
0500000US34015,34015,"Gloucester County, New Jersey",998,45
0500000US34017,34017,"Hudson County, New Jersey",1164,18
0500000US34019,34019,"Hunterdon County, New Jersey",1193,53
0500000US34021,34021,"Mercer County, New Jersey",1009,49
0500000US34023,34023,"Middlesex County, New Jersey",1286,29
0500000US34025,34025,"Monmouth County, New Jersey",1241,44
0500000US34027,34027,"Morris County, New Jersey",1375,49
0500000US34029,34029,"Ocean County, New Jersey",1180,46
0500000US34031,34031,"Passaic County, New Jersey",1088,21
0500000US34033,34033,"Salem County, New Jersey",825,52
0500000US34035,34035,"Somerset County, New Jersey",1343,62
0500000US34037,34037,"Sussex County, New Jersey",1149,73
0500000US34039,34039,"Union County, New Jersey",1097,22
0500000US34041,34041,"Warren County, New Jersey",936,36
0500000US35001,35001,"Bernalillo County, New Mexico",723,21
0500000US35005,35005,"Chaves County, New Mexico",559,29
0500000US35013,35013,"Doña Ana County, New Mexico",621,34
0500000US35025,35025,"Lea County, New Mexico",695,95
0500000US35031,35031,"McKinley County, New Mexico",588,64
0500000US35035,35035,"Otero County, New Mexico",700,107
0500000US35043,35043,"Sandoval County, New Mexico",852,55
0500000US35045,35045,"San Juan County, New Mexico",660,72
0500000US35049,35049,"Santa Fe County, New Mexico",878,46
0500000US35061,35061,"Valencia County, New Mexico",641,141
0500000US36001,36001,"Albany County, New York",842,22
0500000US36005,36005,"Bronx County, New York",1032,12
0500000US36007,36007,"Broome County, New York",639,29
0500000US36009,36009,"Cattaraugus County, New York",500,24
0500000US36011,36011,"Cayuga County, New York",614,41
0500000US36013,36013,"Chautauqua County, New York",522,26
0500000US36015,36015,"Chemung County, New York",638,43
0500000US36019,36019,"Clinton County, New York",662,31
0500000US36027,36027,"Dutchess County, New York",993,42
0500000US36029,36029,"Erie County, New York",653,12
0500000US36045,36045,"Jefferson County, New York",814,60
0500000US36047,36047,"Kings County, New York",1227,11
0500000US36051,36051,"Livingston County, New York",571,41
0500000US36053,36053,"Madison County, New York",563,49
0500000US36055,36055,"Monroe County, New York",754,15
0500000US36059,36059,"Nassau County, New York",1535,57
0500000US36061,36061,"New York County, New York",1586,42
0500000US36063,36063,"Niagara County, New York",545,34
0500000US36065,36065,"Oneida County, New York",590,19
0500000US36067,36067,"Onondaga County, New York",709,17
0500000US36069,36069,"Ontario County, New York",719,52
0500000US36071,36071,"Orange County, New York",988,33
0500000US36075,36075,"Oswego County, New York",605,19
0500000US36079,36079,"Putnam County, New York",1235,106
0500000US36081,36081,"Queens County, New York",1359,15
0500000US36083,36083,"Rensselaer County, New York",753,30
0500000US36085,36085,"Richmond County, New York",1116,38
0500000US36087,36087,"Rockland County, New York",1364,58
0500000US36089,36089,"St. Lawrence County, New York",568,40
0500000US36091,36091,"Saratoga County, New York",912,51
0500000US36093,36093,"Schenectady County, New York",765,19
0500000US36101,36101,"Steuben County, New York",570,34
0500000US36103,36103,"Suffolk County, New York",1543,49
0500000US36105,36105,"Sullivan County, New York",707,77
0500000US36109,36109,"Tompkins County, New York",932,56
0500000US36111,36111,"Ulster County, New York",868,30
