GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
0500000US31153,31153,"Sarpy County, Nebraska",113848,642,779,419,0,159,0,159,0,159,0,159,141,187,0,159,217,317,582,411,38,64,327,231,411,290,722,379,1405,683,1116,396,23199,1952,2267,768,8131,1352,18884,2146,10682,1466,29732,2191,12196,1416,1715,498,1304,439
0500000US32003,32003,"Clark County, Nevada",1464406,734,27069,3086,408,291,776,485,1144,576,2733,1013,5986,1354,3617,1090,5593,1426,32098,3790,5838,1392,10070,1799,28543,3153,23325,2648,28937,2920,36225,3442,378370,10586,56009,4267,103468,5534,263089,7970,110331,5099,228767,8456,79220,4738,22917,2310,9873,1292
0500000US32031,32031,"Washoe County, Nevada",312348,651,5479,1308,98,153,480,610,93,107,300,350,1156,737,963,643,911,670,3938,1347,1068,675,2601,1079,5208,1211,6041,1466,4517,1336,6062,1222,61459,3791,15218,2006,25227,2353,57052,2997,23380,2484,55019,3446,24444,2424,6603,1249,5031,1058
0500000US33005,33005,"Cheshire County, New Hampshire",52767,520,216,174,0,187,0,187,0,187,0,187,38,68,365,569,0,187,63,79,245,198,287,279,438,276,776,500,1213,635,527,335,13963,2061,3224,942,2899,756,6263,1291,4799,928,10149,1464,5078,976,1377,515,847,419
0500000US33009,33009,"Grafton County, New Hampshire",63203,627,288,273,0,187,0,187,0,187,0,187,20,26,12,19,0,187,0,187,237,341,859,422,430,280,1035,481,1052,402,640,274,14584,1699,2022,709,2935,587,7092,1032,4396,741,13594,1805,8519,1602,2254,800,3234,839
0500000US33011,33011,"Hillsborough County, New Hampshire",286364,1083,2689,951,39,65,0,187,0,187,0,187,0,187,0,187,55,98,778,687,1184,643,3349,961,3829,1129,3963,1181,5291,1207,3168,899,62483,3625,10442,1657,18635,1904,34554,2600,29209,2650,69092,3958,30796,2731,4773,1269,2035,745
0500000US33013,33013,"Merrimack County, New Hampshire",105578,755,515,389,0,187,0,187,0,187,0,187,187,302,0,187,0,187,108,177,316,223,959,411,520,225,1201,461,1959,564,1555,521,23233,2346,4633,1118,5238,1121,14864,1956,12479,1627,21680,1740,11693,1320,2845,654,1593,505
0500000US33015,33015,"Rockingham County, New Hampshire",219845,613,921,440,62,105,0,187,0,187,41,70,411,382,0,187,161,156,99,166,405,231,1631,679,1689,836,1381,538,1689,615,2696,807,46837,3222,8699,1536,12322,1559,27441,2512,24712,1967,55134,3664,26724,2407,4216,1051,2574,701
0500000US33017,33017,"Strafford County, New Hampshire",83065,568,271,322,0,187,0,187,0,187,0,187,0,187,146,212,32,56,0,187,67,115,942,618,429,280,1209,793,639,394,1186,465,19523,2281,2942,1117,5534,1126,12390,1736,8710,1305,17841,1623,7883,1361,1672,712,1649,716
0500000US34001,34001,"Atlantic County, New Jersey",186643,564,2354,797,0,200,0,200,0,200,0,200,63,105,221,242,871,548,1967,879,689,504,1936,781,2937,879,2543,729,3590,1135,4219,1021,56006,3267,5790,1160,12692,1792,26787,2698,12433,1815,34457,2889,12767,1885,2784,731,1537,561
0500000US34003,34003,"Bergen County, New Jersey",660788,65,5980,1185,79,95,224,224,177,233,827,503,1607,716,700,376,2561,682,7888,2322,1654,706,5967,1592,4684,1078,6239,1389,5278,1213,8146,1231,137338,5149,10122,1646,27155,2498,70955,4551,38180,2901,200826,6849,88315,4373,22563,2035,13323,1714
0500000US34005,34005,"Burlington County, New Jersey",315389,206,2235,778,0,200,142,140,8,15,0,200,172,211,145,184,425,348,589,294,1044,746,1550,580,2086,956,3370,1134,3710,921,4493,916,81518,4490,12167,1885,20787,2192,37240,2858,26501,2585,74421,3597,31380,2167,7339,1262,4067,823
0500000US34007,34007,"Camden County, New Jersey",349245,239,5641,1336,109,183,0,200,0,200,0,200,399,281,1081,678,765,476,1802,878,1178,636,2568,932,5362,1508,6984,1233,7243,1469,5776,1145,93175,4848,13357,2003,21516,1890,49074,3475,23568,2612,70321,4134,27893,2326,7748,1252,3685,901
0500000US34009,34009,"Cape May County, New Jersey",70487,865,1116,805,0,200,0,200,0,200,0,200,0,200,0,200,65,70,129,120,374,535,759,377,1021,740,975,532,1198,533,736,298,20050,2145,2429,592,4717,933,8785,1303,5910,1041,14677,1701,5640,825,1429,379,477,213
0500000US34011,34011,"Cumberland County, New Jersey",104422,334,2255,870,0,200,0,200,401,435,177,307,864,621,138,173,1276,762,1726,743,992,540,2751,785,3716,1023,3084,1073,3847,942,2651,823,33778,2752,6630,1329,6306,1196,11674,1675,7724,1488,10453,1833,3076,1078,607,439,296,192
0500000US34013,34013,"Essex County, New Jersey",534056,80,9962,1898,0,200,541,411,132,202,612,480,1601,801,3230,847,1921,722,9018,2112,2766,1221,8902,1875,8153,1695,7401,1293,10422,1570,11048,1537,136577,4694,12191,1904,21796,2192,73199,4404,32216,3313,107483,5302,53157,3335,14548,1666,7180,1272
0500000US34015,34015,"Gloucester County, New Jersey",200633,510,1353,624,64,105,0,200,25,54,20,33,459,446,281,267,144,154,1478,954,534,426,972,528,1125,548,2989,988,2051,770,3761,949,62634,3349,5846,1205,13401,1558,22670,2445,18594,1669,41256,2720,15627,2145,3006,831,2343,754
0500000US34017,34017,"Hudson County, New Jersey",482166,363,9924,1428,246,405,98,115,229,227,1984,909,2512,846,3558,900,2768,914,12871,2223,2754,885,8413,1668,5853,1355,5417,1177,6944,1326,10625,1492,117836,4462,10098,1703,14100,2148,47697,3549,22219,2684,120365,4733,54943,3769,13786,2124,6926,1186
0500000US34019,34019,"Hunterdon County, New Jersey",88182,711,452,357,0,200,0,200,24,43,0,200,0,200,102,167,490,478,131,195,40,70,496,364,774,723,570,301,300,218,1080,473,18974,2176,816,421,4548,1002,8521,1313,4546,956,26331,2351,14660,1742,3522,1197,1805,639
0500000US34021,34021,"Mercer County, New Jersey",249778,804,2702,867,59,97,0,200,209,263,881,776,709,451,1060,753,1317,861,4381,1564,836,559,2230,660,2753,916,2282,694,4489,1203,3451,855,55552,3983,7663,1272,10489,1700,28466,2389,13589,1682,55324,3598,34749,2893,6878,1231,9709,1526
0500000US34023,34023,"Middlesex County, New Jersey",574999,472,5565,1232,0,200,65,103,89,146,790,517,1234,607,3107,1235,838,440,7957,1620,1883,827,6044,1376,5013,1362,8433,1816,6561,1618,10181,1800,134110,5434,18067,2346,26051,2428,61658,3700,34975,3570,146943,4821,74850,4010,10754,1471,9831,1414
0500000US34025,34025,"Monmouth County, New Jersey",436927,295,3033,824,245,243,128,138,35,67,116,195,384,281,638,463,1754,874,3257,1131,824,438,4895,1262,3012,1240,3282,821,5296,1353,7454,1283,96385,4170,8940,1441,21267,2144,53724,3448,29801,3005,115355,5021,53557,3765,14539,1505,9006,1938
0500000US34027,34027,"Morris County, New Jersey",347166,640,2501,812,56,89,106,163,0,200,131,210,303,296,916,623,1629,1031,2643,1133,162,156,2129,901,2770,1146,2314,745,2246,812,3838,823,63086,3850,7484,1549,15642,2017,29768,2737,24795,2514,110527,4659,54147,3227,13497,1741,6476,907
0500000US34029,34029,"Ocean County, New Jersey",408164,559,3795,1124,0,200,41,67,293,378,0,200,511,493,209,270,819,686,2081,1055,1139,851,3519,1099,3993,1289,7155,1386,6673,1333,7242,1494,122559,4702,14322,2418,28849,2473,56017,3556,31946,3273,76235,4354,32175,2631,5792,1214,2799,891
0500000US34031,34031,"Passaic County, New Jersey",334398,327,6165,1261,0,200,0,200,177,217,1087,598,1287,582,1592,631,2052,800,7596,1771,2377,888,10464,1915,5756,1572,7602,1528,7941,1334,6858,1393,101503,4737,9149,1592,13935,1814,38132,3484,17488,1916,64231,4125,21846,2637,4713,1138,2447,636
0500000US34033,34033,"Salem County, New Jersey",43935,490,241,177,0,200,0,200,0,200,0,200,392,337,196,275,31,57,59,99,115,136,400,259,504,394,1613,692,1651,587,627,250,15376,1660,1968,631,2146,590,5998,882,4401,924,5626,978,2013,608,375,249,203,180
0500000US34035,34035,"Somerset County, New Jersey",230267,725,3247,1214,46,73,0,200,403,594,174,283,685,371,205,241,698,431,614,427,341,263,1747,902,1466,872,1879,827,2168,1118,2974,827,45385,4308,3363,1131,9340,1458,22222,2904,14659,2019,64191,3255,39068,2540,7847,1459,7545,1342
0500000US34037,34037,"Sussex County, New Jersey",101611,713,501,327,0,200,0,200,73,98,0,200,0,200,121,144,53,89,268,244,81,99,659,326,601,450,1193,486,791,342,1212,500,28199,2149,4579,1147,7186,1006,13485,1604,8100,1062,24251,2151,8377,1081,1276,387,605,301
0500000US34039,34039,"Union County, New Jersey",375954,374,6079,1067,0,200,0,200,844,544,1312,714,2205,951,3090,992,1713,709,6131,1384,2491,849,5238,1259,5890,1240,4623,1319,6171,1507,6816,1320,100637,5118,6979,1175,15384,1766,46084,3826,22941,2436,81098,4279,36449,2507,9219,1654,4560,997
0500000US34041,34041,"Warren County, New Jersey",75962,402,1003,460,0,200,0,200,0,200,0,200,182,168,354,320,156,193,932,521,274,243,1035,570,425,193,1893,722,1067,517,934,392,20351,1862,3084,1190,4877,1124,9949,1638,5746,1046,16147,2072,6097,1083,949,364,507,270
0500000US35001,35001,"Bernalillo County, New Mexico",463147,620,4200,997,87,140,326,368,43,73,351,308,1412,770,767,520,1524,681,6456,1763,918,449,3656,1162,6437,1573,5742,1231,10651,2001,8630,1530,91864,5344,17300,2228,27619,2443,80707,4952,38782,3347,86707,4569,47159,3250,10921,1692,10888,1687
0500000US35005,35005,"Chaves County, New Mexico",40870,891,1916,870,0,195,0,195,0,195,0,195,1103,602,34,75,212,314,1042,603,207,243,847,474,1468,831,954,528,1478,791,707,528,8434,1304,2013,696,2206,639,5248,1279,3878,1053,6511,1153,2083,585,317,293,212,175
0500000US35013,35013,"Doña Ana County, New Mexico",130157,874,2477,772,0,195,0,195,0,195,684,488,1196,793,292,225,1095,725,6013,1259,1353,670,1929,954,2588,859,4213,1259,2758,949,1413,634,25797,2939,5163,1148,6928,1605,22173,2741,10074,1717,20586,2187,9470,1631,2203,893,1752,695
0500000US35025,35025,"Lea County, New Mexico",41761,639,1337,710,0,195,0,195,0,195,84,136,509,316,383,301,662,389,2844,910,320,390,901,419,1599,720,1606,557,1789,707,480,315,9734,1438,2566,772,2731,692,5373,1318,2882,709,4272,1036,1168,474,477,243,44,73
0500000US35031,35031,"McKinley County, New Mexico",44598,614,1195,443,0,195,15,26,50,44,78,65,344,162,158,115,191,171,440,336,948,588,1146,508,1515,447,2517,842,2292,535,1039,446,13705,1433,1482,523,1588,624,8527,1113,2994,756,2312,699,1454,533,138,148,470,301
0500000US35035,35035,"Otero County, New Mexico",43247,1372,437,371,0,195,0,195,0,195,0,195,64,91,330,244,21,38,620,372,151,149,589,362,866,445,760,461,1320,533,895,591,9147,1398,3289,1013,4626,1078,7520,1315,4822,1009,4532,1107,2519,795,649,399,90,94
0500000US35043,35043,"Sandoval County, New Mexico",97355,875,1016,505,0,195,27,48,0,195,194,191,33,44,99,124,236,235,586,368,136,77,577,241,1684,1168,2375,1349,2061,738,1869,660,18143,2007,3283,1009,7695,1702,15977,2723,10509,1660,18023,1743,10135,1683,731,335,1966,649
0500000US35045,35045,"San Juan County, New Mexico",75728,195,1073,373,0,195,0,195,39,46,62,40,219,245,96,99,217,103,697,381,437,381,1716,702,1426,529,1476,480,2755,719,889,394,17762,1751,3928,929,6474,972,16216,1772,7699,1294,6873,1030,4620,1103,812,377,242,172
0500000US35049,35049,"Santa Fe County, New Mexico",109637,262,760,438,0,195,0,195,315,394,43,73,37,50,23,31,191,189,2545,1098,714,475,1190,594,1235,672,1669,618,1176,498,1444,661,23403,1983,3104,816,3794,681,15995,2203,6281,1080,23949,2183,14936,1407,3669,769,3164,561
0500000US35061,35061,"Valencia County, New Mexico",51370,1015,576,374,107,156,0,195,0,195,52,88,55,95,56,83,200,224,562,385,211,262,443,388,1445,770,1865,963,1692,720,1198,781,13067,1906,4179,1005,3036,803,9571,1947,3896,893,5859,1273,2527,875,250,211,523,409
0500000US36001,36001,"Albany County, New York",204813,776,1554,493,78,131,0,192,0,192,16,27,331,229,27,46,675,382,1235,615,223,249,994,474,1479,552,2436,816,4516,1227,3647,986,39338,2778,7519,1473,10995,1458,19280,2147,23127,2292,45316,3127,28182,2562,7750,1338,6095,1112
0500000US36005,36005,"Bronx County, New York",931269,544,38800,4007,745,354,374,339,2196,841,5522,1413,8924,1752,6256,1212,9064,1725,23363,3205,9340,1734,25782,3313,28460,3986,37539,3595,33159,3487,31493,3255,217899,9593,48135,3148,38335,3099,127027,5940,67935,4558,111989,6211,44088,3324,9320,1950,5524,1168
0500000US36007,36007,"Broome County, New York",130194,1081,1382,496,0,192,0,192,0,192,0,192,280,326,0,192,431,449,324,309,261,190,647,309,2096,602,1450,460,3818,1052,1944,558,33127,2737,7223,1356,7956,1157,15808,2175,14827,1515,20902,2181,12548,1589,3077,870,2093,743
0500000US36009,36009,"Cattaraugus County, New York",52613,300,854,276,10,17,48,80,0,192,0,192,42,66,0,192,11,18,75,62,166,130,731,419,1090,440,1009,377,1019,326,1214,407,16994,1337,3815,554,3446,675,5367,719,6826,1130,5066,754,4070,1124,407,171,353,236
0500000US36011,36011,"Cayuga County, New York",54630,706,511,222,0,192,145,209,0,192,0,192,183,231,0,192,0,192,22,48,339,279,396,215,971,462,2091,598,1567,418,895,397,13578,1278,3534,643,3440,693,6939,933,7288,879,8154,1131,3921,723,382,194,274,156
0500000US36013,36013,"Chautauqua County, New York",89506,723,888,373,12,21,25,44,0,192,0,192,0,192,56,95,86,92,586,477,82,93,1965,650,1528,630,2459,795,1865,635,1258,500,26946,1833,5303,1186,7429,1036,8539,1041,11265,1397,10444,1261,7146,981,934,434,690,316
0500000US36015,36015,"Chemung County, New York",60288,695,186,132,66,106,0,192,12,26,68,91,217,176,25,45,302,222,286,266,415,327,522,311,264,188,1261,468,803,352,868,442,15738,1707,4365,858,4471,840,6774,1136,7067,1045,8787,1321,6431,1033,959,419,401,210
0500000US36019,36019,"Clinton County, New York",55928,590,617,368,0,192,0,192,0,192,0,192,35,42,224,264,96,143,239,171,15,31,621,384,642,330,1739,921,1139,529,896,422,16438,1655,4862,990,3704,754,6054,1069,6705,1185,5959,1288,4417,1036,853,315,673,337
0500000US36027,36027,"Dutchess County, New York",203914,1127,1816,597,64,103,0,192,0,192,35,49,164,157,147,139,449,320,977,573,491,348,1115,615,2407,943,3178,1138,4759,1207,5431,1216,41988,3345,11681,1855,11914,1324,23308,2481,23120,2081,40317,2495,23097,2540,3866,753,3590,787
0500000US36029,36029,"Erie County, New York",643909,302,6755,1338,54,89,0,192,39,67,354,327,773,562,690,352,937,454,1160,665,991,499,4756,1000,7425,1537,9554,1406,10943,1678,10857,1713,152791,5455,29206,2531,36728,3020,76770,4037,79341,4107,121009,4982,67896,4377,15431,1955,9449,1316
0500000US36045,36045,"Jefferson County, New York",72123,610,766,356,0,192,0,192,21,37,68,105,8,14,0,192,57,81,150,156,128,106,946,546,896,363,645,288,1425,535,919,382,23091,2122,4083,924,6471,1229,9173,1384,8393,1272,8710,1261,4653,841,1016,437,504,236
0500000US36047,36047,"Kings County, New York",1791538,249,48264,3380,662,372,897,541,1777,623,2931,807,8679,1647,6145,1316,14878,1846,30940,3067,12109,1782,32330,2666,39768,3485,29396,2568,41329,3230,65599,4431,383504,10124,67044,3848,62846,3481,179777,6891,110678,5369,394279,8871,194904,7041,43970,3930,18832,1803
0500000US36051,36051,"Livingston County, New York",42505,499,304,163,0,192,0,192,0,192,0,192,0,192,0,192,0,192,22,43,93,105,196,245,674,319,1001,380,872,356,1243,597,12212,1420,2052,577,3088,584,4841,990,5066,779,6407,917,3261,670,925,482,248,231
0500000US36053,36053,"Madison County, New York",47964,501,226,175,0,192,0,192,0,192,0,192,0,192,119,196,31,31,312,274,25,28,294,219,687,448,920,418,822,303,712,442,14247,1580,2187,914,2733,673,4312,878,6350,1219,8172,1112,3964,927,1117,516,734,309
0500000US36055,36055,"Monroe County, New York",512340,232,6253,1554,0,192,180,292,226,205,183,179,359,307,708,555,1003,560,1910,770,1831,856,3628,890,5300,1200,10970,1765,10034,1785,8363,1282,95191,4077,20926,2408,34412,2459,58523,3672,60651,3663,107831,4594,62408,3792,11151,1469,10299,1744
0500000US36059,36059,"Nassau County, New York",942318,296,12556,2189,100,125,163,145,567,544,1149,677,1840,750,3125,1026,4719,1407,11452,2114,4360,1314,6497,1225,6415,1338,8683,1572,6959,1251,11751,1443,198181,7244,19645,1758,38492,2923,106985,4987,75308,4828,233175,6967,135500,4591,41062,3257,13634,1423
0500000US36061,36061,"New York County, New York",1250801,125,23864,4279,577,731,320,533,927,574,2947,1114,5113,1498,5741,1829,5487,1470,21487,3420,7526,1990,15767,3032,16565,2946,15829,2583,17601,2872,20667,3193,130685,7580,27706,3542,24277,2669,101727,7013,50048,4865,391138,11678,225995,9098,94615,5526,44192,4140
0500000US36063,36063,"Niagara County, New York",150900,761,1120,392,0,192,0,192,0,192,0,192,176,198,13,22,284,284,516,346,240,249,1254,533,857,375,3396,830,3343,950,1748,493,41902,2310,9268,1353,12944,1892,17383,2317,19741,1986,21805,2044,12039,1276,1593,494,1278,596
0500000US36065,36065,"Oneida County, New York",159553,894,2712,799,78,139,0,192,24,52,0,192,224,258,549,687,514,351,28,48,445,271,2147,568,2151,937,3717,933,4189,1082,2938,864,43083,2681,8400,1310,10384,1287,16221,1672,19281,1610,26213,2033,11415,1580,2782,780,2058,667
0500000US36067,36067,"Onondaga County, New York",316286,447,4252,883,69,114,75,91,98,156,300,272,644,427,430,353,570,368,133,120,1146,383,2568,819,3675,953,4745,867,6776,1099,4493,798,67190,3422,12513,1595,20011,1601,38953,2796,37252,2640,62159,3767,33851,2621,8659,1312,5724,911
0500000US36069,36069,"Ontario County, New York",77601,491,772,472,0,192,0,192,0,192,20,33,0,192,0,192,142,146,126,172,109,136,422,338,976,559,376,246,1210,529,1153,500,18845,1707,3115,611,5427,1156,8351,1369,10329,1235,14333,1675,9460,1591,1667,571,768,460
0500000US36071,36071,"Orange County, New York",241750,787,3940,855,0,192,0,192,384,363,97,164,71,87,437,302,747,503,1826,899,276,361,2116,873,2862,898,3483,1090,4518,967,5056,1013,59346,3821,12281,1923,13985,1623,34583,3003,25651,2616,39451,2867,24455,2211,3224,882,2961,855
0500000US36075,36075,"Oswego County, New York",80239,387,629,351,0,192,0,192,0,192,0,192,0,192,0,192,51,75,292,295,702,572,1406,711,1181,512,2280,767,2380,805,1594,540,24748,1795,6240,1213,5515,1029,9672,1489,9326,1156,7800,1050,5310,843,752,415,361,236
0500000US36079,36079,"Putnam County, New York",70568,459,684,408,0,192,0,192,0,192,350,466,114,174,115,142,213,325,1270,666,0,192,98,101,297,314,550,431,796,525,647,348,15399,1683,2419,725,2775,709,6839,1210,7417,1377,17068,1293,10493,1423,1287,548,1737,601
0500000US36081,36081,"Queens County, New York",1661279,822,57391,4217,432,254,930,424,1672,684,5006,1356,6744,1215,7254,1517,15135,1816,40689,4185,7142,1474,25465,2554,41485,4175,23570,2685,21175,2216,51886,3230,402298,11592,61281,4572,61288,3473,176919,6794,131424,5185,323601,8118,150017,5973,32430,2684,16045,1928
0500000US36083,36083,"Rensselaer County, New York",110749,747,1149,650,0,192,0,192,0,192,239,343,0,192,390,624,35,58,709,926,106,126,1390,594,1085,566,1872,784,1926,725,807,412,26121,2455,3657,926,6260,946,12952,1972,15417,1783,21175,2219,11802,1470,2216,771,1441,521
0500000US36085,36085,"Richmond County, New York",329911,*****,5609,1421,0,192,103,135,503,581,645,586,508,273,1094,668,1507,649,2633,1115,950,440,2139,916,4657,1610,4895,1111,5575,1377,6940,1294,85835,4425,14747,1866,18405,2549,41583,3145,24316,2936,64037,4189,33170,2618,7506,1377,2554,606
0500000US36087,36087,"Rockland County, New York",205190,81,3936,1057,300,388,0,192,710,690,278,365,795,580,534,373,991,492,4537,1592,901,604,2132,805,3065,1267,2337,875,2521,718,6373,1104,39238,3525,5222,1144,8878,1475,25000,2132,16223,1820,44194,3371,27385,2439,5781,1057,3859,866
0500000US36089,36089,"St. Lawrence County, New York",72162,557,594,269,0,192,0,192,15,25,100,153,74,121,22,45,0,192,78,88,89,98,1607,606,1769,594,2126,674,1827,591,721,294,21625,1968,3845,753,3980,757,8241,1284,8562,1359,7903,1268,6780,1193,923,428,1281,550
0500000US36091,36091,"Saratoga County, New York",160185,1023,1164,426,0,192,43,75,0,192,37,62,47,70,54,74,148,166,364,342,45,76,1118,528,677,370,1904,803,2698,823,1645,576,33870,2591,5137,947,9355,1639,18287,2158,18321,1978,38549,2568,20226,2022,4069,970,2427,714
0500000US36093,36093,"Schenectady County, New York",105829,963,1750,885,0,192,0,192,0,192,0,192,67,124,129,212,120,113,363,431,83,125,1343,993,834,560,3432,1127,1233,671,1927,833,29035,2904,5737,1344,6909,1405,8835,1660,11888,1807,19715,2351,10148,1402,1007,393,1274,498
0500000US36101,36101,"Steuben County, New York",67999,369,375,179,48,80,0,192,29,40,14,22,44,57,11,18,56,71,144,134,249,202,1173,449,866,404,1836,543,1043,327,1273,442,20700,1218,3901,829,4509,842,7160,1153,9101,1237,8069,941,5699,986,918,351,781,319
0500000US36103,36103,"Suffolk County, New York",1031076,467,16264,2123,172,221,271,277,140,180,641,560,3129,1060,2363,1037,3354,1074,5426,1448,3011,1016,7140,1746,10026,2174,9862,1782,15406,2194,17763,2272,269332,7874,29306,3058,56135,3600,125585,5957,96655,5100,196817,7328,120313,4607,29176,2685,12789,1327
0500000US36105,36105,"Sullivan County, New York",51496,938,615,435,0,192,0,192,7,13,0,192,0,192,168,225,52,103,894,583,360,187,161,129,1449,559,832,435,1794,764,899,466,12441,1573,3402,1151,2353,709,8816,1577,5753,1158,6096,1215,4515,942,707,396,182,120
0500000US36109,36109,"Tompkins County, New York",60604,564,223,220,77,128,0,192,70,99,0,192,0,192,20,34,0,192,55,93,196,200,49,62,120,105,675,545,1046,485,763,456,9927,1536,3155,1123,3406,901,4176,890,5303,969,13580,1759,10164,1455,2437,787,5162,1093
0500000US36111,36111,"Ulster County, New York",129290,762,1264,438,45,76,0,192,0,192,0,192,0,192,451,437,349,253,939,590,899,600,1113,566,1058,516,2631,823,1880,601,1561,483,30374,2825,8227,1428,6986,959,15686,1897,13391,1910,23618,2314,14456,1419,2537,741,1825,944
0500000US36113,36113,"Warren County, New York",48009,201,404,240,106,167,0,192,0,192,0,192,0,192,0,192,0,192,0,192,187,173,599,366,489,319,591,363,753,338,603,281,13582,1238,2538,756,2407,570,7363,1478,4053,876,8571,1211,4210,848,1041,483,512,392
0500000US36117,36117,"Wayne County, New York",64170,453,742,378,0,192,0,192,0,192,0,192,118,155,0,192,48,74,447,347,323,450,1003,500,691,374,1265,514,842,349,1276,425,17792,1714,3207,681,3952,790,9406,1431,9173,1459,7611,1238,4969,898,1031,504,274,209
0500000US36119,36119,"Westchester County, New York",666907,377,9847,1654,0,192,312,293,950,648,1578,766,2822,1310,2734,1109,3429,1157,12627,3424,2957,1067,8645,1940,5958,1517,8222,1507,10019,1749,15043,2702,114299,5146,14814,1677,23390,2059,69621,4310,42193,3031,160695,5085,105666,4738,35410,2866,15676,1892
0500000US37001,37001,"Alamance County, North Carolina",108448,867,1699,827,0,203,0,203,0,203,27,46,252,221,228,248,855,772,695,475,531,449,910,433,2129,835,3190,1172,2168,662,2285,824,21254,2158,6443,1132,7193,1137,21423,2536,12836,1680,16330,1925,5372,1110,1508,521,1120,582
0500000US37019,37019,"Brunswick County, North Carolina",99746,1363,364,253,11,18,0,203,0,203,0,203,0,203,0,203,60,90,175,264,426,495,1060,626,964,507,2527,832,1927,741,1007,463,23302,2795,5788,1401,9183,1582,14399,2078,11569,1827,17306,1964,7605,1498,1076,397,997,512
0500000US37021,37021,"Buncombe County, North Carolina",187268,1042,1275,553,0,203,192,322,0,203,0,203,7,15,544,763,91,153,632,449,680,382,1537,722,3221,1245,4299,1654,3251,1105,1833,791,36640,3205,7666,1316,11413,1784,28542,3525,14916,1845,42997,3245,19679,2296,4928,1167,2925,873
0500000US37023,37023,"Burke County, North Carolina",64276,947,1154,550,0,203,0,203,0,203,0,203,8,17,166,153,127,135,698,344,1084,574,1911,748,1534,584,2664,866,1727,896,1090,635,16098,1899,4246,1090,5419,1205,8823,1656,7113,1366,7170,1213,2622,763,279,183,343,245
0500000US37025,37025,"Cabarrus County, North Carolina",132652,1092,1805,929,0,203,0,203,0,203,0,203,11,23,290,317,538,701,785,544,468,359,1951,842,3193,1056,2170,792,2194,943,1198,458,25419,2739,4741,1034,11144,1396,21225,2403,13266,1814,26973,2340,11173,1707,2423,727,1685,801
0500000US37027,37027,"Caldwell County, North Carolina",58577,829,505,321,104,164,0,203,0,203,0,203,48,64,211,210,318,385,47,79,586,621,1721,577,2169,652,2799,953,3421,1216,671,331,15546,1930,3998,1031,4611,1076,7920,1660,5970,1389,5489,1259,2159,798,198,214,86,150
0500000US37031,37031,"Carteret County, North Carolina",51780,425,1084,755,0,203,0,203,0,203,0,203,0,203,0,203,77,127,248,187,30,50,737,540,426,232,465,235,705,338,507,310,12051,1468,2975,830,3792,700,10040,1362,5406,833,7509,1074,3841,714,1153,427,734,373
0500000US37035,37035,"Catawba County, North Carolina",108433,968,1069,490,0,203,0,203,248,313,236,310,54,76,415,453,77,141,858,451,444,324,1380,559,2520,761,3231,1017,3544,919,1533,601,27681,2651,5330,1234,7467,1532,16810,2517,12792,1852,15663,2413,5379,1222,990,523,712,396
0500000US37037,37037,"Chatham County, North Carolina",52984,992,1038,611,24,44,0,203,0,203,0,203,424,453,0,203,242,288,607,484,202,359,645,435,785,470,1019,603,1197,648,460,330,8305,1494,2336,1034,2663,1056,5897,1215,4618,965,11522,1399,6498,1198,2345,743,2157,674
0500000US37045,37045,"Cleveland County, North Carolina",65716,456,542,353,0,203,0,203,64,102,0,203,298,335,121,208,50,81,421,290,233,191,1346,572,2008,711,2438,883,1849,737,1341,621,16310,2019,3461,804,4285,1079,10675,1693,7190,1365,7183,1340,4481,959,898,577,522,423
0500000US37049,37049,"Craven County, North Carolina",67687,879,1003,514,0,203,0,203,99,128,0,203,28,52,49,80,480,526,202,234,393,396,1075,775,1310,686,1585,770,1254,575,1312,604,13696,2080,2435,978,5465,1179,10023,1771,9404,1424,11676,1801,4195,776,1259,601,744,427
0500000US37051,37051,"Cumberland County, North Carolina",203807,665,2469,880,80,130,0,203,48,82,27,46,175,156,40,53,141,160,667,285,489,302,2082,573,1708,642,3188,719,4787,1119,2864,853,44284,3126,8580,1530,15540,1701,41634,2792,23171,2068,34102,2734,14648,1803,1560,578,1523,456
0500000US37057,37057,"Davidson County, North Carolina",115176,899,1809,702,0,203,0,203,0,203,0,203,294,392,37,55,583,686,394,306,1332,645,2210,843,3347,1036,4305,1152,3409,1111,1564,666,31448,2476,7031,1369,8335,1506,18192,2659,10930,1497,14282,1919,4405,1078,382,250,887,357
