GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
0500000US37129,37129,"New Hanover County, North Carolina",108874,507
0500000US37133,37133,"Onslow County, North Carolina",77793,434
0500000US37135,37135,"Orange County, North Carolina",56964,696
0500000US37147,37147,"Pitt County, North Carolina",77909,529
0500000US37151,37151,"Randolph County, North Carolina",61545,229
0500000US37155,37155,"Robeson County, North Carolina",52157,285
0500000US37157,37157,"Rockingham County, North Carolina",43710,211
0500000US37159,37159,"Rowan County, North Carolina",60797,395
0500000US37161,37161,"Rutherford County, North Carolina",34100,267
0500000US37171,37171,"Surry County, North Carolina",33710,182
0500000US37179,37179,"Union County, North Carolina",79391,252
0500000US37183,37183,"Wake County, North Carolina",420486,948
0500000US37191,37191,"Wayne County, North Carolina",53400,284
0500000US37193,37193,"Wilkes County, North Carolina",33112,171
0500000US37195,37195,"Wilson County, North Carolina",35881,298
0500000US38015,38015,"Burleigh County, North Dakota",41977,308
0500000US38017,38017,"Cass County, North Dakota",80252,393
0500000US38035,38035,"Grand Forks County, North Dakota",32630,456
0500000US38101,38101,"Ward County, North Dakota",32812,294
0500000US39003,39003,"Allen County, Ohio",44804,386
0500000US39007,39007,"Ashtabula County, Ohio",45790,329
0500000US39009,39009,"Athens County, Ohio",26339,451
0500000US39013,39013,"Belmont County, Ohio",31999,381
0500000US39017,39017,"Butler County, Ohio",150649,527
0500000US39023,39023,"Clark County, Ohio",61032,455
0500000US39025,39025,"Clermont County, Ohio",82193,511
0500000US39029,39029,"Columbiana County, Ohio",46407,389
0500000US39035,39035,"Cuyahoga County, Ohio",617533,955
0500000US39041,39041,"Delaware County, Ohio",71420,323
0500000US39043,39043,"Erie County, Ohio",37671,248
0500000US39045,39045,"Fairfield County, Ohio",60273,415
0500000US39049,39049,"Franklin County, Ohio",549417,1312
0500000US39055,39055,"Geauga County, Ohio",36904,144
0500000US39057,39057,"Greene County, Ohio",69568,604
0500000US39061,39061,"Hamilton County, Ohio",377743,818
0500000US39063,39063,"Hancock County, Ohio",33767,258
0500000US39081,39081,"Jefferson County, Ohio",32326,304
0500000US39085,39085,"Lake County, Ohio",102463,363
0500000US39089,39089,"Licking County, Ohio",70224,441
0500000US39093,39093,"Lorain County, Ohio",129900,628
0500000US39095,39095,"Lucas County, Ohio",202434,778
0500000US39099,39099,"Mahoning County, Ohio",111124,774
0500000US39101,39101,"Marion County, Ohio",27762,1484
0500000US39103,39103,"Medina County, Ohio",71706,218
0500000US39109,39109,"Miami County, Ohio",44165,160
0500000US39113,39113,"Montgomery County, Ohio",254265,1021
0500000US39119,39119,"Muskingum County, Ohio",37651,294
0500000US39133,39133,"Portage County, Ohio",68457,555
0500000US39139,39139,"Richland County, Ohio",54001,522
0500000US39141,39141,"Ross County, Ohio",31675,415
0500000US39145,39145,"Scioto County, Ohio",34126,428
0500000US39151,39151,"Stark County, Ohio",165966,612
0500000US39153,39153,"Summit County, Ohio",245176,705
0500000US39155,39155,"Trumbull County, Ohio",95215,350
0500000US39157,39157,"Tuscarawas County, Ohio",39856,130
0500000US39165,39165,"Warren County, Ohio",85634,399
0500000US39169,39169,"Wayne County, Ohio",46173,273
0500000US39173,39173,"Wood County, Ohio",53431,618
0500000US40017,40017,"Canadian County, Oklahoma",48039,311
0500000US40027,40027,"Cleveland County, Oklahoma",113531,877
0500000US40031,40031,"Comanche County, Oklahoma",51740,650
0500000US40037,40037,"Creek County, Oklahoma",30272,150
0500000US40101,40101,"Muskogee County, Oklahoma",30928,365
0500000US40109,40109,"Oklahoma County, Oklahoma",337587,1406
0500000US40119,40119,"Payne County, Oklahoma",35931,455
0500000US40125,40125,"Pottawatomie County, Oklahoma",29735,406
0500000US40131,40131,"Rogers County, Oklahoma",37318,288
0500000US40143,40143,"Tulsa County, Oklahoma",281921,551
0500000US40145,40145,"Wagoner County, Oklahoma",31535,73
0500000US41003,41003,"Benton County, Oregon",37792,565
0500000US41005,41005,"Clackamas County, Oregon",163771,402
0500000US41017,41017,"Deschutes County, Oregon",85935,248
0500000US41019,41019,"Douglas County, Oregon",49207,468
0500000US41029,41029,"Jackson County, Oregon",93383,323
0500000US41033,41033,"Josephine County, Oregon",38274,283
0500000US41035,41035,"Klamath County, Oregon",32825,306
0500000US41039,41039,"Lane County, Oregon",159704,682
0500000US41043,41043,"Linn County, Oregon",49394,239
0500000US41047,41047,"Marion County, Oregon",124185,640
0500000US41051,41051,"Multnomah County, Oregon",340316,826
0500000US41053,41053,"Polk County, Oregon",31458,247
0500000US41059,41059,"Umatilla County, Oregon",29890,285
0500000US41067,41067,"Washington County, Oregon",225473,433
0500000US41071,41071,"Yamhill County, Oregon",38225,497
0500000US42001,42001,"Adams County, Pennsylvania",41612,363
0500000US42003,42003,"Allegheny County, Pennsylvania",592265,1300
0500000US42005,42005,"Armstrong County, Pennsylvania",32300,168
0500000US42007,42007,"Beaver County, Pennsylvania",78256,554
0500000US42011,42011,"Berks County, Pennsylvania",164961,579
0500000US42013,42013,"Blair County, Pennsylvania",55972,469
0500000US42017,42017,"Bucks County, Pennsylvania",247846,773
0500000US42019,42019,"Butler County, Pennsylvania",81566,700
0500000US42021,42021,"Cambria County, Pennsylvania",64979,664
0500000US42025,42025,"Carbon County, Pennsylvania",34360,258
0500000US42027,42027,"Centre County, Pennsylvania",65766,652
0500000US42029,42029,"Chester County, Pennsylvania",197721,702
0500000US42033,42033,"Clearfield County, Pennsylvania",38647,449
0500000US42037,42037,"Columbia County, Pennsylvania",29688,435
0500000US42039,42039,"Crawford County, Pennsylvania",44244,364
0500000US42041,42041,"Cumberland County, Pennsylvania",104201,717
0500000US42043,42043,"Dauphin County, Pennsylvania",122656,815
0500000US42045,42045,"Delaware County, Pennsylvania",221753,734
0500000US42049,42049,"Erie County, Pennsylvania",120077,639
0500000US42051,42051,"Fayette County, Pennsylvania",62771,554
0500000US42055,42055,"Franklin County, Pennsylvania",64405,268
0500000US42063,42063,"Indiana County, Pennsylvania",38455,353
0500000US42069,42069,"Lackawanna County, Pennsylvania",98711,716
0500000US42071,42071,"Lancaster County, Pennsylvania",207807,589
0500000US42073,42073,"Lawrence County, Pennsylvania",40618,321
0500000US42075,42075,"Lebanon County, Pennsylvania",56637,375
0500000US42077,42077,"Lehigh County, Pennsylvania",144222,616
0500000US42079,42079,"Luzerne County, Pennsylvania",147888,895
0500000US42081,42081,"Lycoming County, Pennsylvania",52690,444
0500000US42085,42085,"Mercer County, Pennsylvania",51533,731
0500000US42089,42089,"Monroe County, Pennsylvania",80759,361
0500000US42091,42091,"Montgomery County, Pennsylvania",329329,850
0500000US42095,42095,"Northampton County, Pennsylvania",121647,822
0500000US42097,42097,"Northumberland County, Pennsylvania",44791,339
0500000US42101,42101,"Philadelphia County, Pennsylvania",674504,1484
0500000US42107,42107,"Schuylkill County, Pennsylvania",68822,530
0500000US42111,42111,"Somerset County, Pennsylvania",37897,380
0500000US42125,42125,"Washington County, Pennsylvania",94536,573
0500000US42129,42129,"Westmoreland County, Pennsylvania",168230,776
0500000US42133,42133,"York County, Pennsylvania",181463,552
0500000US44003,44003,"Kent County, Rhode Island",73612,228
0500000US44005,44005,"Newport County, Rhode Island",41997,411
0500000US44007,44007,"Providence County, Rhode Island",263033,557
0500000US44009,44009,"Washington County, Rhode Island",63167,486
0500000US45003,45003,"Aiken County, South Carolina",75016,415
0500000US45007,45007,"Anderson County, South Carolina",86749,279
0500000US45013,45013,"Beaufort County, South Carolina",96897,530
0500000US45015,45015,"Berkeley County, South Carolina",81033,437
0500000US45019,45019,"Charleston County, South Carolina",184094,864
0500000US45031,45031,"Darlington County, South Carolina",30289,233
0500000US45035,45035,"Dorchester County, South Carolina",59263,284
0500000US45041,45041,"Florence County, South Carolina",59355,453
0500000US45045,45045,"Greenville County, South Carolina",207296,622
0500000US45047,45047,"Greenwood County, South Carolina",31253,368
0500000US45051,45051,"Horry County, South Carolina",199567,594
0500000US45057,45057,"Lancaster County, South Carolina",36069,273
0500000US45059,45059,"Laurens County, South Carolina",30668,318
0500000US45063,45063,"Lexington County, South Carolina",121307,632
0500000US45073,45073,"Oconee County, South Carolina",39424,234
0500000US45075,45075,"Orangeburg County, South Carolina",42059,261
0500000US45077,45077,"Pickens County, South Carolina",52866,574
0500000US45079,45079,"Richland County, South Carolina",171101,996
0500000US45083,45083,"Spartanburg County, South Carolina",126531,527
0500000US45085,45085,"Sumter County, South Carolina",47275,238
0500000US45091,45091,"York County, South Carolina",104115,454
0500000US46099,46099,"Minnehaha County, South Dakota",79133,483
0500000US46103,46103,"Pennington County, South Dakota",47636,568
0500000US47001,47001,"Anderson County, Tennessee",34854,295
0500000US47009,47009,"Blount County, Tennessee",56929,400
0500000US47011,47011,"Bradley County, Tennessee",43362,545
0500000US47037,47037,"Davidson County, Tennessee",306362,1121
0500000US47059,47059,"Greene County, Tennessee",32197,262
0500000US47065,47065,"Hamilton County, Tennessee",157765,755
0500000US47093,47093,"Knox County, Tennessee",201886,833
0500000US47113,47113,"Madison County, Tennessee",42934,292
0500000US47119,47119,"Maury County, Tennessee",36671,281
0500000US47125,47125,"Montgomery County, Tennessee",79450,440
0500000US47141,47141,"Putnam County, Tennessee",33695,360
0500000US47147,47147,"Robertson County, Tennessee",26842,330
0500000US47149,47149,"Rutherford County, Tennessee",115464,394
0500000US47155,47155,"Sevier County, Tennessee",56577,234
0500000US47157,47157,"Shelby County, Tennessee",406023,800
0500000US47163,47163,"Sullivan County, Tennessee",74538,396
0500000US47165,47165,"Sumner County, Tennessee",69856,480
0500000US47179,47179,"Washington County, Tennessee",59870,771
0500000US47187,47187,"Williamson County, Tennessee",78599,79
0500000US47189,47189,"Wilson County, Tennessee",51494,362
0500000US48005,48005,"Angelina County, Texas",36389,455
0500000US48021,48021,"Bastrop County, Texas",29962,373
0500000US48027,48027,"Bell County, Texas",137662,687
0500000US48029,48029,"Bexar County, Texas",687690,793
0500000US48037,48037,"Bowie County, Texas",39530,633
0500000US48039,48039,"Brazoria County, Texas",132660,815
0500000US48041,48041,"Brazos County, Texas",86770,1009
0500000US48061,48061,"Cameron County, Texas",148665,341
0500000US48085,48085,"Collin County, Texas",351310,363
0500000US48091,48091,"Comal County, Texas",54799,286
0500000US48099,48099,"Coryell County, Texas",26408,692
0500000US48113,48113,"Dallas County, Texas",1003060,1102
0500000US48121,48121,"Denton County, Texas",297936,1079
0500000US48135,48135,"Ector County, Texas",57602,481
0500000US48139,48139,"Ellis County, Texas",59393,352
0500000US48141,48141,"El Paso County, Texas",293648,627
0500000US48157,48157,"Fort Bend County, Texas",242476,493
0500000US48167,48167,"Galveston County, Texas",144543,590
0500000US48181,48181,"Grayson County, Texas",54966,325
0500000US48183,48183,"Gregg County, Texas",51836,420
0500000US48187,48187,"Guadalupe County, Texas",56505,225
0500000US48201,48201,"Harris County, Texas",1751942,1278
0500000US48203,48203,"Harrison County, Texas",28190,168
0500000US48209,48209,"Hays County, Texas",75486,799
0500000US48213,48213,"Henderson County, Texas",40215,248
0500000US48215,48215,"Hidalgo County, Texas",268803,484
0500000US48231,48231,"Hunt County, Texas",37160,377
0500000US48245,48245,"Jefferson County, Texas",108551,1020
0500000US48251,48251,"Johnson County, Texas",60409,283
0500000US48257,48257,"Kaufman County, Texas",40082,278
0500000US48291,48291,"Liberty County, Texas",30102,613
0500000US48303,48303,"Lubbock County, Texas",124852,711
0500000US48309,48309,"McLennan County, Texas",100051,707
0500000US48329,48329,"Midland County, Texas",60500,312
0500000US48339,48339,"Montgomery County, Texas",209429,271
0500000US48347,48347,"Nacogdoches County, Texas",28081,575
0500000US48355,48355,"Nueces County, Texas",148931,597
0500000US48361,48361,"Orange County, Texas",36747,168
0500000US48367,48367,"Parker County, Texas",48725,326
0500000US48375,48375,"Potter County, Texas",49789,452
0500000US48381,48381,"Randall County, Texas",54306,405
0500000US48397,48397,"Rockwall County, Texas",32700,195
0500000US48409,48409,"San Patricio County, Texas",27944,180
0500000US48423,48423,"Smith County, Texas",89331,490
0500000US48439,48439,"Tarrant County, Texas",756596,957
0500000US48441,48441,"Taylor County, Texas",57385,593
0500000US48451,48451,"Tom Green County, Texas",48470,823
0500000US48453,48453,"Travis County, Texas",499033,2756
0500000US48469,48469,"Victoria County, Texas",36964,251
0500000US48471,48471,"Walker County, Texas",25405,1696
0500000US48479,48479,"Webb County, Texas",81491,304
0500000US48485,48485,"Wichita County, Texas",56083,1359
0500000US48491,48491,"Williamson County, Texas",186975,794
0500000US49005,49005,"Cache County, Utah",40127,254
0500000US49011,49011,"Davis County, Utah",106525,527
0500000US49035,49035,"Salt Lake County, Utah",386434,617
0500000US49049,49049,"Utah County, Utah",166820,498
0500000US49053,49053,"Washington County, Utah",65472,382
0500000US49057,49057,"Weber County, Utah",89477,378
0500000US50007,50007,"Chittenden County, Vermont",68525,381
0500000US51003,51003,"Albemarle County, Virginia",44685,476
0500000US51013,51013,"Arlington County, Virginia",112970,589
0500000US51015,51015,"Augusta County, Virginia",32281,443
0500000US51019,51019,"Bedford County, Virginia",36348,119
0500000US51041,51041,"Chesterfield County, Virginia",129012,305
0500000US51059,51059,"Fairfax County, Virginia",414320,573
0500000US51061,51061,"Fauquier County, Virginia",26598,113
0500000US51069,51069,"Frederick County, Virginia",33385,410
0500000US51085,51085,"Hanover County, Virginia",40907,199
0500000US51087,51087,"Henrico County, Virginia",136840,444
0500000US51095,51095,"James City County, Virginia",32807,313
0500000US51107,51107,"Loudoun County, Virginia",129941,354
0500000US51121,51121,"Montgomery County, Virginia",39669,459
0500000US51153,51153,"Prince William County, Virginia",147524,317
0500000US51161,51161,"Roanoke County, Virginia",41022,416
0500000US51165,51165,"Rockingham County, Virginia",34970,218
0500000US51177,51177,"Spotsylvania County, Virginia",46895,111
0500000US51179,51179,"Stafford County, Virginia",47949,415
0500000US51199,51199,"York County, Virginia",27741,193
0500000US51510,51510,"Alexandria city, Virginia",76573,473
0500000US51550,51550,"Chesapeake city, Virginia",90115,697
0500000US51650,51650,"Hampton city, Virginia",60419,646
0500000US51680,51680,"Lynchburg city, Virginia",32591,609
0500000US51700,51700,"Newport News city, Virginia",78019,847
0500000US51710,51710,"Norfolk city, Virginia",97865,1368
0500000US51740,51740,"Portsmouth city, Virginia",41154,528
0500000US51760,51760,"Richmond city, Virginia",100671,1113
0500000US51770,51770,"Roanoke city, Virginia",47392,360
0500000US51800,51800,"Suffolk city, Virginia",36200,93
0500000US51810,51810,"Virginia Beach city, Virginia",184348,846
0500000US53005,53005,"Benton County, Washington",73955,265
0500000US53007,53007,"Chelan County, Washington",36736,307
0500000US53009,53009,"Clallam County, Washington",36074,249
0500000US53011,53011,"Clark County, Washington",177841,1105
0500000US53015,53015,"Cowlitz County, Washington",43630,311
0500000US53021,53021,"Franklin County, Washington",27006,331
0500000US53025,53025,"Grant County, Washington",35981,111
0500000US53027,53027,"Grays Harbor County, Washington",35373,366
0500000US53029,53029,"Island County, Washington",41042,331
0500000US53033,53033,"King County, Washington",910159,1157
0500000US53035,53035,"Kitsap County, Washington",110398,558
0500000US53041,53041,"Lewis County, Washington",34157,257
0500000US53053,53053,"Pierce County, Washington",338550,1197
0500000US53057,53057,"Skagit County, Washington",52526,256
0500000US53061,53061,"Snohomish County, Washington",303563,855
0500000US53063,53063,"Spokane County, Washington",210559,772
0500000US53067,53067,"Thurston County, Washington",113314,606
0500000US53073,53073,"Whatcom County, Washington",94189,485
0500000US53077,53077,"Yakima County, Washington",86728,490
0500000US54003,54003,"Berkeley County, West Virginia",47352,200
0500000US54011,54011,"Cabell County, West Virginia",46476,473
0500000US54033,54033,"Harrison County, West Virginia",31591,126
0500000US54039,54039,"Kanawha County, West Virginia",92541,431
0500000US54061,54061,"Monongalia County, West Virginia",44689,607
0500000US54081,54081,"Raleigh County, West Virginia",35999,692
0500000US54107,54107,"Wood County, West Virginia",40310,227
0500000US55009,55009,"Brown County, Wisconsin",108691,533
0500000US55025,55025,"Dane County, Wisconsin",228274,866
0500000US55027,55027,"Dodge County, Wisconsin",37472,364
0500000US55035,55035,"Eau Claire County, Wisconsin",43490,447
0500000US55039,55039,"Fond du Lac County, Wisconsin",44718,398
0500000US55055,55055,"Jefferson County, Wisconsin",35460,412
0500000US55059,55059,"Kenosha County, Wisconsin",69878,532
0500000US55063,55063,"La Crosse County, Wisconsin",49776,331
0500000US55071,55071,"Manitowoc County, Wisconsin",37220,254
0500000US55073,55073,"Marathon County, Wisconsin",58716,305
0500000US55079,55079,"Milwaukee County, Wisconsin",417311,1138
0500000US55087,55087,"Outagamie County, Wisconsin",76356,387
0500000US55089,55089,"Ozaukee County, Wisconsin",37016,1068
0500000US55097,55097,"Portage County, Wisconsin",30610,253
0500000US55101,55101,"Racine County, Wisconsin",82374,482
0500000US55105,55105,"Rock County, Wisconsin",68513,322
0500000US55109,55109,"St. Croix County, Wisconsin",35214,129
0500000US55117,55117,"Sheboygan County, Wisconsin",50606,293
0500000US55127,55127,"Walworth County, Wisconsin",51906,282
0500000US55131,55131,"Washington County, Wisconsin",56125,177
0500000US55133,55133,"Waukesha County, Wisconsin",164330,541
0500000US55139,55139,"Winnebago County, Wisconsin",75111,530
0500000US55141,55141,"Wood County, Wisconsin",34732,204
0500000US56021,56021,"Laramie County, Wyoming",42287,263
0500000US56025,56025,"Natrona County, Wyoming",36256,408
0500000US72013,72013,"Arecibo Municipio, Puerto Rico",40997,1070
0500000US72021,72021,"Bayamón Municipio, Puerto Rico",83428,1437
0500000US72025,72025,"Caguas Municipio, Puerto Rico",57614,1371
0500000US72031,72031,"Carolina Municipio, Puerto Rico",77766,1166
0500000US72061,72061,"Guaynabo Municipio, Puerto Rico",39685,1114
0500000US72097,72097,"Mayagüez Municipio, Puerto Rico",40817,1055
0500000US72113,72113,"Ponce Municipio, Puerto Rico",66922,1353
0500000US72127,72127,"San Juan Municipio, Puerto Rico",192689,2662
0500000US72135,72135,"Toa Alta Municipio, Puerto Rico",25700,993
0500000US72137,72137,"Toa Baja Municipio, Puerto Rico",34937,1021
0500000US72139,72139,"Trujillo Alto Municipio, Puerto Rico",29330,961
