GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15
0500000US12031,12031,"Duval County, Florida",425848,7349,14260,2285,14840,2270,18142,2986,33769,3596,43833,4372,73985,5349,53692,4402,51442,4168,22794,2866,28748,2911,11368,2309,6393,1485,24309,3011,28273,4522
0500000US12033,12033,"Escambia County, Florida",128070,4321,4671,1437,3841,1029,6544,1348,9520,1581,18694,2456,16986,2296,18820,2464,9834,1539,6619,1414,6894,1724,3621,1073,1571,749,12162,2391,8293,2072
0500000US12035,12035,"Flagler County, Florida",36390,2038,371,282,1038,542,1326,677,2739,760,2567,843,3889,1114,2918,922,7636,1934,2570,873,2979,1150,1716,1062,66,95,3368,1038,3207,1074
0500000US12053,12053,"Hernando County, Florida",61406,2868,3905,1407,2184,658,3869,1174,6217,1354,5922,1307,9666,2069,6109,1312,6505,1570,3219,848,3583,1053,1939,858,798,432,4099,994,3391,1138
0500000US12055,12055,"Highlands County, Florida",28611,2399,953,595,1436,687,1368,755,1810,831,2693,891,3243,1015,3596,1143,4528,1262,1070,480,2412,1543,746,486,238,282,2485,1061,2033,959
0500000US12057,12057,"Hillsborough County, Florida",619698,7443,23719,2903,17900,2428,25364,3011,56353,4510,64826,3818,105201,5382,66721,4424,76334,5369,31740,3272,42822,3874,20877,2587,7989,1555,37615,3159,42237,2926
0500000US12061,12061,"Indian River County, Florida",48849,4280,2340,1459,1481,998,2174,1424,3666,1030,3370,1357,9342,2808,6140,1276,4967,1428,3300,1607,4035,1329,1521,726,694,410,4055,1505,1764,916
0500000US12069,12069,"Lake County, Florida",125411,5304,4617,1451,4827,1511,6355,1854,12402,2562,11295,2166,19566,2134,13855,2415,12928,2190,7426,1601,9914,1660,4041,1363,2801,1115,5414,1469,9970,2346
0500000US12071,12071,"Lee County, Florida",279307,5570,10856,2247,10205,2379,12609,2192,30655,3655,29191,4815,44833,4078,27731,2988,33705,4279,13701,2666,20596,3349,8555,2054,3549,1527,17092,2493,16029,2627
0500000US12073,12073,"Leon County, Florida",136697,4421,3274,950,1716,747,3356,989,6353,1221,11950,2147,20625,2261,24730,2574,16830,2376,10949,1639,10431,1951,6066,1803,2342,786,7243,1857,10832,2091
0500000US12081,12081,"Manatee County, Florida",144701,4214,4412,1134,6170,1634,5930,1246,11832,2020,13896,2198,25718,3363,20843,2582,13741,2163,6607,1346,10469,1639,4358,1149,1812,854,10309,2114,8604,1814
0500000US12083,12083,"Marion County, Florida",115481,4619,7671,2024,5078,1628,5166,1405,10599,2182,10676,2017,18811,3076,13580,2773,10028,2131,6081,1388,5870,1617,5216,1720,2315,1124,7011,1838,7379,1810
0500000US12085,12085,"Martin County, Florida",60417,3186,834,485,2800,1009,2305,1048,6426,1528,5955,1401,9164,1749,7675,1574,5938,1411,5048,1196,4513,1222,1555,627,504,375,2778,975,4922,1584
0500000US12086,12086,"Miami-Dade County, Florida",1198826,12307,45842,4238,37895,4151,34565,3400,116481,7212,86138,4847,200052,9090,100028,5875,184068,8992,66051,5154,114249,7119,48324,4484,19187,2449,77135,5263,68811,5645
0500000US12087,12087,"Monroe County, Florida",40006,1857,973,553,1350,573,1020,452,1700,701,3345,971,5121,1245,6451,1603,4656,813,2161,709,2722,829,1551,635,1028,623,4822,1310,3106,1012
0500000US12089,12089,"Nassau County, Florida",33496,2135,1575,660,967,456,1878,626,3732,925,3710,1109,6610,1170,4217,1215,2840,913,1338,607,1724,790,293,290,225,238,2401,805,1986,860
0500000US12091,12091,"Okaloosa County, Florida",90949,3226,3351,985,3887,1148,5409,1442,11888,2062,9676,1723,11555,1362,9202,1724,9326,1731,4011,910,6477,1434,2011,874,1087,500,6874,1549,6195,1363
0500000US12095,12095,"Orange County, Florida",608735,10432,24618,3715,18683,2984,19756,2390,51247,4304,46217,4517,92855,8053,62478,5266,79623,5930,33780,3835,47380,4341,21789,2788,9541,1856,53816,4638,46952,4203
0500000US12097,12097,"Osceola County, Florida",149183,5959,10078,2791,6730,1821,4903,1444,15397,2955,16192,3101,21291,3408,12658,2453,13086,2623,7749,2058,10536,2382,4882,1554,2219,989,12211,2220,11251,2388
0500000US12099,12099,"Palm Beach County, Florida",610937,8587,14256,1788,13612,2009,18854,3297,42284,4068,54423,3842,94126,5503,72623,4163,93469,5885,44990,3943,52221,4176,26059,3668,9901,1812,37763,4178,36356,3839
0500000US12101,12101,"Pasco County, Florida",184551,4677,7618,1492,6199,1244,9306,1546,19609,1941,20195,2115,30136,3052,20022,2482,20625,2584,7648,1097,14183,2401,5747,1329,2387,826,10807,1616,10069,1625
0500000US12103,12103,"Pinellas County, Florida",400862,7548,12094,2145,11145,2255,14999,2139,32211,2915,39314,3182,53109,3560,48940,3407,51046,4265,25015,2623,29971,2631,15201,2633,6929,1408,33197,3532,27691,3087
0500000US12105,12105,"Polk County, Florida",259557,5783,12042,1784,9852,2305,9462,1822,23186,2585,23625,2617,48149,4080,40406,4410,24080,2594,11020,1881,10931,1892,8256,1469,2193,870,18462,2438,17893,2118
0500000US12107,12107,"Putnam County, Florida",25598,1946,966,585,1863,816,1113,559,4202,1110,2270,799,4237,1226,3175,1231,1714,656,1038,611,453,354,1032,706,272,241,1800,712,1463,777
0500000US12109,12109,"St. Johns County, Florida",99253,4262,2128,792,1372,678,2909,1125,8224,2078,8838,1986,16398,2609,12547,2106,16882,2928,5907,1486,8552,1686,3928,1162,977,597,4980,1447,5611,2161
0500000US12111,12111,"St. Lucie County, Florida",118879,4812,4156,1418,3746,1449,5458,1588,14799,3479,11298,2154,18588,3829,16159,3111,11357,2517,4041,1458,5793,1625,2240,955,964,656,10610,2801,9670,3144
0500000US12113,12113,"Santa Rosa County, Florida",68425,3328,2631,926,3979,1444,6368,1783,7307,1964,8345,1896,12655,2663,6187,1349,6685,1486,1422,664,3139,1114,931,603,961,701,3617,1112,4198,1314
0500000US12115,12115,"Sarasota County, Florida",147989,6228,5039,1484,4707,1645,4906,1134,12577,2289,14259,2227,22816,3371,15328,2189,24290,2921,9395,1510,10778,2043,5476,1220,1892,848,8887,1655,7639,1682
0500000US12117,12117,"Seminole County, Florida",204496,5499,7121,1611,3508,995,6771,1232,18400,2336,16787,2273,29148,2684,26231,3075,27595,2958,14070,1960,16226,2546,8101,1827,2712,1262,12951,2116,14875,2465
0500000US12119,12119,"Sumter County, Florida",21522,3018,641,324,124,204,734,416,2945,1346,2493,1176,2800,978,1693,730,1743,1018,1384,733,2240,1683,618,475,192,173,1884,906,2031,796
0500000US12127,12127,"Volusia County, Florida",200674,5770,8814,1894,5250,1296,7764,1628,19034,2570,22331,2891,29838,3254,23977,2575,22239,3079,10919,1845,12747,1847,7916,1355,2355,816,14194,2459,13296,1853
0500000US12131,12131,"Walton County, Florida",28788,1693,1307,622,1256,675,813,479,2447,984,3669,923,4583,1142,3713,1174,2552,1200,1472,849,2501,928,879,725,798,529,1283,673,1515,806
0500000US13013,13013,"Barrow County, Georgia",33022,1830,2585,661,1634,626,2093,724,4031,988,4150,801,4430,994,3748,832,3451,811,847,429,1389,505,838,596,326,202,1948,577,1552,572
0500000US13015,13015,"Bartow County, Georgia",40149,2786,3319,1144,2782,1025,3234,1000,2677,858,3588,1121,6155,1611,4564,1285,2929,995,944,414,2012,755,999,494,610,565,2610,853,3726,1240
0500000US13021,13021,"Bibb County, Georgia",57764,3283,3123,942,1675,722,2005,794,4123,1123,4867,1184,4871,882,7594,1618,7519,1742,4702,1185,3311,988,2240,867,606,461,6155,1490,4973,1286
0500000US13031,13031,"Bulloch County, Georgia",31282,2374,1394,826,872,503,1394,728,1530,716,3746,1001,4787,1225,5159,1324,3322,1251,1962,690,578,422,510,301,285,254,2999,1034,2744,825
0500000US13045,13045,"Carroll County, Georgia",47096,2232,2464,1004,3063,1384,2837,927,5744,1491,4432,1219,4997,1094,5608,1231,2792,990,2347,795,2206,970,1439,671,89,104,4170,1627,4908,1995
0500000US13047,13047,"Catoosa County, Georgia",30628,2111,1295,733,520,351,1054,617,2618,973,2477,797,7581,1134,3398,1017,3624,990,1037,561,1739,805,806,491,84,107,2284,970,2111,944
0500000US13051,13051,"Chatham County, Georgia",130245,3377,4697,1595,4587,1309,6987,1749,12721,2076,11607,1861,20356,2801,12737,2055,15472,2180,7003,1273,8014,1499,4230,1201,1607,643,8816,1379,11411,2098
0500000US13057,13057,"Cherokee County, Georgia",110595,3599,3506,1364,3920,1140,8171,1658,13327,2969,12499,2317,14677,2402,11939,2213,11550,2105,3199,1071,7735,1918,3927,1366,1187,803,7440,2074,7518,1608
0500000US13059,13059,"Clarke County, Georgia",55062,2515,2245,955,804,609,1384,813,4137,1230,4351,1294,7244,1421,6735,1500,6896,1300,3099,727,3758,1178,2816,926,468,272,5270,1321,5855,1383
0500000US13063,13063,"Clayton County, Georgia",118221,3661,8510,1775,6207,1467,8726,1902,11896,1918,10582,2143,12892,2389,11194,2297,9769,2100,2662,971,7022,1552,4290,1306,1834,781,11572,2144,11065,2035
0500000US13067,13067,"Cobb County, Georgia",352251,6656,10361,2152,11016,1956,11107,1654,36611,3773,35918,3205,64651,5076,39338,3708,43446,4101,17189,2386,27895,3373,10972,1833,4497,1193,20891,2657,18359,2911
0500000US13073,13073,"Columbia County, Georgia",65354,3390,2942,974,4263,1431,3426,1337,5126,1433,6651,1462,11795,2182,8424,2066,6770,1725,3309,1082,3639,1083,828,487,1221,872,2171,1174,4789,1661
0500000US13077,13077,"Coweta County, Georgia",64918,3150,2879,953,4412,1156,3807,863,5673,1285,6241,1357,10976,1758,9243,1795,4114,1229,2775,1033,2389,841,879,466,1510,706,6138,1529,3882,1122
0500000US13089,13089,"DeKalb County, Georgia",342593,6705,13899,2446,11855,2393,13527,1976,31206,3248,28037,3216,53754,4331,37218,2816,42950,3643,23074,2773,26356,2645,11551,1980,5602,1602,24825,3008,18739,2500
0500000US13095,13095,"Dougherty County, Georgia",33203,2357,2077,951,229,200,976,505,959,454,2894,926,5440,1131,6674,1104,2651,764,1228,535,1524,610,1390,738,766,451,2190,801,4205,1124
0500000US13097,13097,"Douglas County, Georgia",65701,2863,3811,1395,2515,973,4692,1409,5719,1107,6390,1453,10136,2242,6599,1482,5985,1412,2079,700,4799,1264,2500,966,1046,658,5424,1430,4006,1380
0500000US13113,13113,"Fayette County, Georgia",46457,2167,1343,516,1474,683,1372,547,3609,1113,5050,1544,7392,1459,5614,1464,4070,1022,3953,1155,3559,1107,2019,1017,181,187,3501,889,3320,1171
0500000US13115,13115,"Floyd County, Georgia",39994,2188,2688,731,978,520,2166,629,4549,1229,3240,804,4030,858,5673,1274,4936,1241,1674,736,1894,580,884,571,119,136,2923,996,4240,1135
0500000US13117,13117,"Forsyth County, Georgia",97140,2530,1584,554,3065,868,5884,1452,9248,1088,7432,1296,15861,2250,12540,1697,12077,1571,6272,1162,7181,1183,3485,911,1336,604,5579,1235,5596,1305
0500000US13121,13121,"Fulton County, Georgia",470960,7604,16976,2838,11911,2269,12686,2070,37076,4740,35988,3799,71550,5654,52874,3859,77862,4958,39478,4142,40411,3170,14298,2172,5975,1723,30310,3718,23565,3569
0500000US13127,13127,"Glynn County, Georgia",35612,2370,946,781,702,617,1936,772,1425,548,3625,1305,5908,1451,6032,1336,4566,1044,1975,771,1746,855,1491,705,645,479,1529,605,3086,964
0500000US13135,13135,"Gwinnett County, Georgia",422427,7555,15101,2522,13398,2477,23217,3122,47859,5171,33875,3584,64787,5152,36343,3086,63176,6298,19795,2156,36530,3129,15779,3232,4418,1304,26782,3162,21367,2647
0500000US13139,13139,"Hall County, Georgia",87667,2653,3282,892,6054,1762,4350,1166,10901,1931,8480,1652,14059,2110,8623,1167,9359,2041,3709,799,4596,1073,1876,602,1187,506,4952,1100,6239,1342
0500000US13151,13151,"Henry County, Georgia",96317,3656,3124,1136,5299,1883,5876,1834,10567,2394,10173,2457,16544,2387,8662,2051,9280,1534,4156,1510,6306,2039,1896,1075,1196,787,8166,2077,5072,1390
0500000US13153,13153,"Houston County, Georgia",70072,3095,3014,987,2937,1240,3190,1311,6044,1571,7542,1770,10636,1694,8824,2088,5890,1480,3596,1174,3767,897,964,569,1253,631,5558,1570,6857,1642
0500000US13179,13179,"Liberty County, Georgia",25917,1399,2343,799,2257,738,3987,975,3735,910,1752,508,2885,642,1685,566,1777,593,1233,538,1968,829,307,270,103,163,858,433,1027,461
0500000US13185,13185,"Lowndes County, Georgia",48572,2659,3470,1002,1843,1013,1194,605,2405,774,5531,1657,8989,1761,7296,1324,5285,1387,2350,714,1639,632,703,383,1114,755,2800,1209,3953,1294
0500000US13215,13215,"Muscogee County, Georgia",79196,3456,3580,1030,5810,1446,2434,817,5457,1341,6760,1401,9683,1712,10338,1472,6951,1399,3488,1209,5529,1174,2589,637,2086,840,8062,1892,6429,1454
0500000US13217,13217,"Newton County, Georgia",41604,3256,2076,916,2613,1069,3095,1052,4843,1356,4817,1357,6139,1329,3297,1185,2795,972,538,361,2960,1196,359,285,409,465,3627,1393,4036,1181
0500000US13223,13223,"Paulding County, Georgia",67388,3729,3361,1115,4263,1775,4557,1323,8401,1703,8630,2236,10503,1830,7487,1606,6053,1497,2537,1064,3545,1320,1388,835,739,433,3222,1163,2702,1398
0500000US13245,13245,"Richmond County, Georgia",83553,3629,4386,1237,3055,1003,4391,1444,7904,1715,7695,1909,10764,1707,7853,1367,8543,1663,6830,1543,5149,1275,2100,1093,656,403,5659,1328,8568,1529
0500000US13247,13247,"Rockdale County, Georgia",35227,1991,1328,637,1006,586,2113,720,5055,1079,4976,1207,5445,1479,2960,847,3603,1318,2286,893,1582,755,575,454,68,121,1326,710,2904,1042
0500000US13285,13285,"Troup County, Georgia",30457,1834,1325,572,858,412,1999,972,2370,778,4465,1154,3653,909,4846,1145,2433,1152,864,429,1513,488,498,453,388,280,1952,880,3293,1062
0500000US13295,13295,"Walker County, Georgia",26568,1880,1145,658,1484,697,1112,686,2966,1113,2299,967,4313,1433,3704,1150,3562,837,562,346,907,479,189,231,384,503,1511,724,2430,920
0500000US13297,13297,"Walton County, Georgia",37979,2543,2184,864,3434,1461,3366,927,4367,1208,3525,984,4840,1328,4342,1388,2572,782,1604,677,1992,903,389,268,314,202,2272,828,2778,995
0500000US13313,13313,"Whitfield County, Georgia",45423,2373,1174,678,1255,831,1962,709,4364,1070,6518,1442,8541,1512,4881,1226,4000,917,784,452,1816,633,323,249,526,535,3281,911,5998,1211
0500000US15001,15001,"Hawaii County, Hawaii",77042,3232,5967,1389,2857,760,4411,1338,8419,2005,8513,1771,15048,2332,7161,1534,7283,1645,2827,1025,2102,786,1336,613,1906,955,5890,1551,3322,1024
0500000US15003,15003,"Honolulu County, Hawaii",485066,5276,37709,3091,37556,3381,39241,2934,62201,3738,51613,3308,59806,4148,39522,3227,35954,2571,20588,2463,22897,2630,12452,1849,5443,983,35437,2832,24647,2196
0500000US15007,15007,"Kauai County, Hawaii",32303,2138,1975,834,1339,575,1786,742,2341,738,3678,1065,6051,966,4355,1147,2551,902,930,457,3342,741,889,379,37,72,1855,853,1174,592
0500000US15009,15009,"Maui County, Hawaii",79359,2765,3251,896,3163,1211,4629,1465,8071,1344,8517,1464,10058,1547,7104,1508,8631,1513,2633,937,4798,980,2708,881,1505,621,9480,1599,4811,1441
0500000US16001,16001,"Ada County, Idaho",205536,5470,7307,2191,3467,991,7177,1796,14488,2449,17525,2368,29838,3301,31243,3681,29150,3667,11861,1853,22166,3016,4986,1521,2523,920,9680,1448,14125,2260
0500000US16005,16005,"Bannock County, Idaho",33965,2147,1046,477,960,531,1108,406,1988,655,2730,794,2996,736,7642,1367,4231,962,1282,468,2337,698,1072,613,371,332,2526,747,3676,970
0500000US16019,16019,"Bonneville County, Idaho",47700,1904,1759,689,2485,774,2667,633,3866,979,4407,906,6081,1253,9523,1605,4448,816,2907,978,2221,674,1255,549,403,229,2844,840,2834,810
0500000US16027,16027,"Canyon County, Idaho",86207,3396,4954,1099,2798,950,4821,1235,7897,1695,8846,2040,13421,2278,10493,1636,6562,1444,4406,1168,5325,1527,3390,980,524,325,5851,1391,6919,1565
0500000US16055,16055,"Kootenai County, Idaho",62380,2688,2403,909,1566,1002,3323,1121,6236,1506,7192,1295,9400,2014,6534,1297,5212,1451,3067,883,5207,1251,1957,859,1269,741,6224,1699,2790,1023
0500000US16083,16083,"Twin Falls County, Idaho",37487,1844,1602,629,1471,714,1516,921,3468,1029,3371,1096,5501,1364,5905,1080,4941,1248,1339,558,1554,602,940,574,256,196,3359,886,2264,831
0500000US17001,17001,"Adams County, Illinois",30197,1553,1501,457,735,380,1952,482,2332,815,3806,710,4700,894,6704,1319,1891,541,887,413,1235,476,151,140,246,191,1630,506,2427,731
0500000US17019,17019,"Champaign County, Illinois",100765,2922,3669,1083,1585,855,1920,645,4358,882,6470,1276,11452,1701,12806,1855,20379,2709,5995,1274,8183,1254,3100,1030,1619,637,8634,1683,10595,2509
0500000US17031,17031,"Cook County, Illinois",2387095,13713,108229,6316,101210,5244,98447,5174,223148,7698,198927,6597,351250,7878,241113,7870,306012,8886,143389,5574,158296,6187,71350,4927,37500,3089,189819,6103,158405,7165
0500000US17037,17037,"DeKalb County, Illinois",51995,2101,3277,843,2454,704,3768,845,4996,1213,4156,1007,6975,1416,6134,1205,3660,926,1438,547,2578,842,1211,610,1086,746,5591,1424,4671,1137
0500000US17043,17043,"DuPage County, Illinois",445915,5612,16342,2184,13130,1675,18300,2031,38331,2864,48678,2701,73653,4199,56938,2913,55623,3934,25848,2375,27423,2396,13037,1858,5706,1147,29140,2517,23766,2512
0500000US17089,17089,"Kane County, Illinois",241630,4473,13619,1959,12401,2194,13743,2152,25701,2919,24479,2704,34897,3934,28547,2993,23256,3057,10944,2001,11020,2058,5858,1603,2678,897,17868,2193,16619,2662
0500000US17091,17091,"Kankakee County, Illinois",47207,2018,3455,774,2126,623,2813,802,4633,947,3959,862,7211,1057,4920,1020,4391,1058,1677,554,1241,501,740,429,473,272,5355,1209,4213,962
0500000US17093,17093,"Kendall County, Illinois",61047,3297,2967,1247,5246,1481,3134,1108,8334,1787,5968,1782,10078,2565,4506,1551,5137,1804,1813,906,3585,1097,342,294,588,564,5817,1913,3532,1293
0500000US17097,17097,"Lake County, Illinois",331873,5647,16884,2142,12765,1600,15811,1907,36618,3394,37652,2993,46706,2740,39791,2596,34463,2894,16755,1808,20273,2295,8084,1739,4104,1098,23362,2639,18605,2133
0500000US17099,17099,"LaSalle County, Illinois",47563,1776,4011,770,1856,525,3285,743,5306,934,5135,949,6396,968,4666,821,3886,808,414,238,1999,717,1299,636,498,279,5371,1050,3441,800
0500000US17111,17111,"McHenry County, Illinois",150439,3887,9132,1759,9986,1697,10872,1586,15859,2233,16438,1864,19401,2351,15027,2149,14219,1879,8073,1236,8235,1539,3012,1076,1241,404,9866,1597,9078,1907
0500000US17113,17113,"McLean County, Illinois",86984,2317,1350,390,1265,378,3740,736,7032,1301,9421,1381,12627,1325,13729,1891,10312,1534,4514,938,4743,1157,2049,763,1182,605,6697,1495,8323,1493
0500000US17115,17115,"Macon County, Illinois",44118,1984,1405,601,1632,455,2994,708,3341,750,5170,938,6885,1181,6669,1177,3600,951,1895,631,1788,586,1102,494,856,524,3414,676,3367,846
0500000US17119,17119,"Madison County, Illinois",117836,3270,4535,1160,3729,865,7062,1078,13535,1838,13736,1966,18801,2179,14763,1918,10635,1734,3792,936,5495,1490,1675,598,1375,642,9187,1605,9516,1526
0500000US17143,17143,"Peoria County, Illinois",78891,2462,2921,754,2443,689,4538,1097,5785,1044,8963,1617,11080,1219,12136,1700,6915,1261,3903,788,4470,987,2750,1028,634,333,6289,1056,6064,1107
0500000US17161,17161,"Rock Island County, Illinois",64444,2437,2992,875,2019,634,4463,960,6311,1186,8548,1180,8102,1193,9200,1764,4486,879,2766,801,2418,792,1765,685,1365,559,4946,814,5063,1038
0500000US17163,17163,"St. Clair County, Illinois",118204,3597,5743,1550,8149,1808,6288,984,11696,1565,12247,1686,15776,2008,13063,1881,12106,1669,3988,896,5270,1431,2078,677,1100,580,10067,1729,10633,1866
0500000US17167,17167,"Sangamon County, Illinois",88197,2341,3694,990,1943,589,3260,811,5756,1137,10022,1363,12688,1715,16454,1639,11133,1796,4303,877,4477,1021,1570,579,846,414,5800,1037,6251,1202
0500000US17179,17179,"Tazewell County, Illinois",62327,2016,2528,723,2058,525,4173,852,6632,1271,7921,1224,10883,1381,7958,1185,7339,1572,2015,699,1531,548,474,252,89,123,4179,875,4547,980
0500000US17183,17183,"Vermilion County, Illinois",29027,1505,1536,676,652,274,2441,672,3043,802,3765,913,3528,724,3546,797,2975,816,761,352,734,324,597,288,338,214,2868,611,2243,647
0500000US17197,17197,"Will County, Illinois",325631,5289,20829,2443,20144,2335,17880,1970,32416,2841,31930,2586,46589,3178,28522,2549,30805,2924,14280,1716,15328,1845,8854,1498,4449,1203,26868,2662,26737,2520
0500000US17199,17199,"Williamson County, Illinois",25607,1753,1564,797,998,590,807,393,1479,545,1736,539,3521,744,4078,861,4690,1193,845,410,1365,558,621,335,144,169,2092,737,1667,526
0500000US17201,17201,"Winnebago County, Illinois",124643,3052,9654,1676,6940,1303,7489,1265,9255,1517,12188,1585,14706,1608,16870,1569,10312,1195,4392,1137,5589,1251,2840,847,1449,622,11798,1786,11161,1790
0500000US18003,18003,"Allen County, Indiana",166733,4215,5832,1151,5846,1269,7281,1151,13510,1865,17652,2080,20341,2199,26030,2238,15533,2092,8562,1447,7214,1300,4528,988,2046,717,16782,2157,15576,1775
0500000US18005,18005,"Bartholomew County, Indiana",37810,1937,1745,791,1300,616,1767,703,2320,676,4058,973,5318,1089,7027,1454,3881,942,1861,647,1192,568,605,484,50,87,3316,887,3370,819
0500000US18019,18019,"Clark County, Indiana",50901,2550,2054,830,1815,676,3145,949,3792,881,5841,1007,6342,1142,5140,950,4824,1339,2151,639,3336,1002,670,449,477,446,5108,1084,6206,1214
0500000US18035,18035,"Delaware County, Indiana",47822,2810,2457,854,1476,602,3102,1064,2472,839,4565,1270,7002,1334,7786,1420,5053,1048,2575,804,2210,685,876,426,442,416,2818,928,4988,1014
0500000US18039,18039,"Elkhart County, Indiana",91327,3459,16267,1738,6557,1248,5867,1237,6903,1164,6622,1198,11212,1634,10228,1568,7010,1578,2523,753,3287,985,1070,479,1171,652,7763,1497,4847,1119
0500000US18043,18043,"Floyd County, Indiana",36470,2137,1600,576,1895,602,2625,762,2905,793,4295,1093,4799,1022,4046,982,2630,745,2132,571,1798,656,927,525,269,271,3351,863,3198,832
0500000US18053,18053,"Grant County, Indiana",25513,1670,839,363,1074,481,1451,547,1632,475,2196,564,2048,602,4231,764,1479,618,1444,866,957,498,584,354,371,251,3250,959,3957,1026
0500000US18057,18057,"Hamilton County, Indiana",154211,3655,4405,1252,2213,1092,5413,1403,9496,1803,16179,2253,27616,3125,26401,2916,20625,2554,9897,1818,9875,1593,5000,1596,959,670,7221,1666,8911,1537
0500000US18059,18059,"Hancock County, Indiana",35478,1950,749,494,894,534,2189,877,2799,757,5378,1016,5962,1643,4966,1433,3718,1178,797,570,1569,773,1018,520,490,418,2128,847,2821,1012
0500000US18063,18063,"Hendricks County, Indiana",77148,3352,3002,1019,2515,860,4500,1229,7866,1728,8418,1821,11521,1884,10115,2355,7152,1513,3704,1025,3964,1503,2841,957,634,456,4398,1156,6518,1727
0500000US18067,18067,"Howard County, Indiana",34620,1851,1553,609,1199,546,2298,797,2607,805,2943,813,4236,926,5637,1242,3100,756,2250,657,837,411,790,400,383,300,2657,768,4130,992
0500000US18081,18081,"Johnson County, Indiana",73027,2439,2924,849,3350,1174,2902,768,7021,1927,8751,1951,9859,1560,7744,1520,7992,1569,2668,855,4273,1014,2504,888,921,654,4752,1228,7366,1634
0500000US18085,18085,"Kosciusko County, Indiana",36385,1531,4772,1213,1773,581,2803,860,2472,713,2804,697,4591,963,4126,848,2639,776,1757,668,1474,530,409,277,130,129,2653,790,3982,1157
0500000US18089,18089,"Lake County, Indiana",210406,4710,15615,1878,10166,1554,14152,1815,20427,2009,19656,2245,27237,2935,20966,2243,16540,2015,8226,1617,9291,1568,5265,1534,3863,1069,20258,2253,18744,1972
0500000US18091,18091,"LaPorte County, Indiana",45539,2311,3585,810,3060,862,3231,811,4466,808,4893,1053,4907,953,4441,988,3867,1067,1173,389,1867,541,1499,518,632,422,4203,1177,3715,1095
0500000US18095,18095,"Madison County, Indiana",54899,2485,2569,688,3157,672,2975,868,4834,1026,4991,1062,6570,1294,6208,1067,4249,965,2034,566,3466,1045,1664,735,920,341,5113,1104,6149,1247
0500000US18097,18097,"Marion County, Indiana",440073,6181,15355,2005,11626,1915,14838,1946,31375,3317,36921,2828,84436,5195,56069,4099,55721,4630,23651,2474,26025,2590,10904,1611,4366,1033,36058,3486,32728,3055
0500000US18105,18105,"Monroe County, Indiana",69145,3162,1981,770,1091,448,2000,878,3454,881,5896,1385,6728,1171,9804,1550,8640,1504,3768,1001,6621,1275,2706,958,1857,718,7994,1580,6605,1293
0500000US18109,18109,"Morgan County, Indiana",32428,1894,2000,664,1551,661,1903,645,4027,893,2947,808,4613,1090,3202,965,2363,818,1951,904,2235,828,421,283,250,269,2505,863,2460,767
0500000US18127,18127,"Porter County, Indiana",76285,2434,4652,1176,3739,978,3869,952,8164,1382,8805,1471,12119,1807,8845,1599,3914,972,2477,750,3654,1118,2512,836,736,436,6724,1465,6075,1187
0500000US18141,18141,"St. Joseph County, Indiana",115968,3567,6690,1308,5123,1382,3234,789,8464,1522,9263,1357,16351,2135,15229,1621,12853,2146,6378,1177,8107,1693,3696,877,1792,678,9200,1366,9588,1696
0500000US18157,18157,"Tippecanoe County, Indiana",86906,3840,3447,985,1901,652,4285,991,5826,1506,6673,1485,11270,2089,10787,1618,7199,1243,4344,964,7601,1324,3691,978,1709,849,10720,1953,7453,1300
0500000US18163,18163,"Vanderburgh County, Indiana",86663,2692,4074,1158,2353,755,5432,1194,7933,1259,8490,1375,14311,2202,10110,1495,7128,1478,2223,747,3946,1182,2857,842,1510,731,6687,1265,9609,1446
0500000US18167,18167,"Vigo County, Indiana",46341,2080,2000,629,1531,660,1423,608,2923,901,4849,1069,5798,1168,7891,1219,2907,876,2622,949,2725,885,1209,588,719,510,4199,870,5545,1113
0500000US18177,18177,"Wayne County, Indiana",28183,1424,1932,628,1389,552,1319,449,1968,718,2847,675,3962,869,4004,895,2647,705,1148,509,1333,564,381,203,324,201,2205,723,2724,672
0500000US19013,19013,"Black Hawk County, Iowa",67417,2181,2810,826,2600,841,2674,818,5968,1289,7035,1079,6872,1311,10663,1519,6337,1471,2407,592,2856,709,1269,508,586,264,9169,1783,6171,1302
0500000US19049,19049,"Dallas County, Iowa",41275,1850,740,488,742,475,1444,526,3208,771,4956,980,8909,1473,8046,1227,5254,1163,1975,737,1135,491,739,377,161,150,1389,519,2577,1012
0500000US19061,19061,"Dubuque County, Iowa",49748,1468,2446,842,1863,468,3008,588,3744,674,6227,994,7962,1149,7714,1131,4153,771,1387,472,1590,523,1182,394,921,313,4686,695,2865,716
0500000US19103,19103,"Johnson County, Iowa",76401,2651,1256,414,1098,536,2256,736,4952,1098,8185,1525,12744,1953,13509,1884,6429,1125,4103,1058,4013,951,2785,702,1427,546,6331,1332,7313,1666
