GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21
0500000US13063,13063,"Clayton County, Georgia",124430,3493,109244,4106,96362,4262,12882,1902,8926,1824,1490,852,1003,561,1392,1109,71,120,4774,1515,3937,1378,0,218,837,509,0,218,0,218,790,506,212,232,77,134,1946,888,1178,712,6209,1829
0500000US13067,13067,"Cobb County, Georgia",385718,6203,338186,6548,305426,7305,32760,3194,23433,2816,5357,1571,2175,995,1497,1031,298,219,3637,1193,3053,1094,0,218,539,543,45,72,0,218,622,399,243,238,215,159,4258,1198,5090,1828,33467,2927
0500000US13089,13089,"DeKalb County, Georgia",363612,6061,301528,6418,262127,6973,39401,4443,25658,4030,6912,1799,3514,1024,1552,1110,1765,708,29594,3231,17331,2497,0,218,10482,2103,1742,918,39,64,2111,974,200,184,1368,451,5884,1370,1908,868,21019,2721
0500000US13117,13117,"Forsyth County, Georgia",109767,2319,94136,2782,84887,2823,9249,1733,5965,1242,2548,957,116,113,590,420,30,49,158,153,158,153,0,218,0,218,0,218,0,218,347,344,0,218,385,393,999,801,1115,596,12627,1828
0500000US13121,13121,"Fulton County, Georgia",511337,7119,402569,8308,365532,8628,37037,4301,27455,3215,6564,2659,1861,1329,740,418,417,315,39034,4291,26802,3676,265,320,10653,2025,1314,751,0,218,3141,1632,435,323,3913,1225,14696,2303,7172,2177,40377,3500
0500000US13135,13135,"Gwinnett County, Georgia",447955,7247,407344,7903,360369,8718,46975,5157,33728,4046,7598,2053,3491,1724,1936,966,222,211,3631,1201,2650,1121,0,218,981,652,0,218,0,218,2083,1445,672,435,222,264,2813,1108,5662,1731,25528,2683
0500000US13313,13313,"Whitfield County, Georgia",46168,2400,44212,2441,38779,2719,5433,1263,4078,1156,361,292,496,385,498,482,0,218,0,218,0,218,0,218,0,218,0,218,0,218,564,418,121,138,90,162,111,107,325,242,745,677
0500000US15001,15001,"Hawaii County, Hawaii",83896,3603,72685,3310,62025,3630,10660,1969,8016,1573,1341,635,645,382,521,404,137,133,1508,651,1508,651,0,185,0,185,0,185,0,185,7,17,330,316,263,260,1548,657,701,503,6854,1624
0500000US15003,15003,"Honolulu County, Hawaii",506094,5228,393147,6017,322361,6397,70786,4403,49648,3921,12854,1751,5761,1757,2177,828,346,214,43874,4201,43700,4136,42,71,0,185,16,27,116,187,233,268,2908,844,4313,1156,29357,2685,11234,1990,21028,2248
0500000US15009,15009,"Maui County, Hawaii",83602,2699,74422,2592,62747,3052,11675,2397,6875,1834,2655,1190,1008,545,943,806,194,262,2056,859,1947,835,0,185,0,185,0,185,109,128,30,52,253,258,430,377,1888,634,280,169,4243,1004
0500000US16001,16001,"Ada County, Idaho",221182,5338,196664,5255,179437,6127,17227,3592,13024,2991,2166,1042,672,428,1289,896,76,131,583,424,298,224,0,198,192,323,93,158,0,198,213,354,706,439,4115,995,2590,955,665,437,15646,2639
0500000US16005,16005,"Bannock County, Idaho",35280,2172,31492,2178,28028,2028,3464,910,2657,860,512,343,213,185,82,139,0,198,269,179,269,179,0,198,0,198,0,198,0,198,0,198,277,222,722,536,974,568,231,271,1315,491
0500000US17019,17019,"Champaign County, Illinois",104734,2994,80940,3376,73954,3578,6986,1760,4692,1228,1034,739,263,279,198,209,799,729,8148,1582,7980,1585,0,185,168,141,0,185,0,185,46,81,88,113,3094,1143,6971,1466,1478,767,3969,989
0500000US17031,17031,"Cook County, Illinois",2503619,14020,1740468,15999,1547228,15595,193240,7616,144508,7039,31161,3759,9573,1630,4073,993,3925,1014,472145,10235,200732,7382,3018,997,187835,7567,80451,4280,109,144,14078,2873,1426,423,28399,3328,109174,5108,21405,3065,116524,5964
0500000US17037,17037,"DeKalb County, Illinois",54545,2184,47939,2140,43684,2304,4255,1126,3630,1107,448,318,117,157,9,19,51,65,513,303,352,294,0,185,0,185,161,152,0,185,0,185,0,185,676,491,2223,957,644,484,2550,812
0500000US17043,17043,"DuPage County, Illinois",482542,5426,398126,6446,366965,6518,31161,3286,22245,2730,5283,1575,2869,1053,472,377,292,269,34477,2367,1102,435,136,166,1749,821,31468,2213,22,41,258,172,326,218,2268,602,7915,1485,2545,750,36627,2673
0500000US17089,17089,"Kane County, Illinois",254992,4160,229134,4949,206500,4887,22634,3009,16711,2270,4288,1475,839,566,564,538,232,313,4847,1269,605,449,85,136,0,185,4157,1176,0,185,54,79,235,186,598,516,2689,847,4073,1444,13362,2230
0500000US17091,17091,"Kankakee County, Illinois",48846,2081,43161,2058,39033,2023,4128,976,2838,833,645,409,407,384,96,154,142,103,1361,474,913,373,0,185,140,235,308,250,0,185,0,185,0,185,79,132,1407,802,1199,621,1639,686
0500000US17097,17097,"Lake County, Illinois",358734,5171,305068,6268,272607,5597,32461,3221,23732,2769,5655,1617,1947,938,630,371,497,293,13922,1687,2010,983,189,225,325,175,11130,1336,268,286,191,220,161,170,864,506,9541,1755,2126,737,26861,3788
0500000US17099,17099,"LaSalle County, Illinois",49523,1645,45920,1794,42304,1759,3616,905,2755,846,517,280,328,263,16,14,0,185,39,29,39,29,0,185,0,185,0,185,0,185,0,185,43,75,473,472,801,378,287,216,1960,567
0500000US17111,17111,"McHenry County, Illinois",159605,3583,144493,3987,133154,4145,11339,2037,7625,1527,3088,1239,355,301,0,185,271,234,3427,772,213,188,0,185,15,18,3199,744,0,185,0,185,154,154,162,138,1543,838,660,317,9166,1714
0500000US17119,17119,"Madison County, Illinois",122551,3111,112566,3437,103812,3370,8754,1806,7605,1738,574,351,246,211,0,185,329,303,1760,781,1598,741,0,185,126,170,36,64,0,185,111,196,124,164,183,167,1948,980,1144,676,4715,1126
0500000US17163,17163,"St. Clair County, Illinois",122910,3723,109190,3991,101459,3936,7731,1497,5419,1376,599,403,949,676,478,408,286,255,4685,1714,2957,1548,67,117,1385,779,276,201,0,185,0,185,96,158,499,346,2316,706,1418,859,4706,1140
0500000US17167,17167,"Sangamon County, Illinois",92109,2205,83763,2423,75889,2627,7874,1474,6766,1539,703,444,145,130,0,185,260,264,1224,489,1224,489,0,185,0,185,0,185,0,185,85,100,143,136,465,298,1680,494,837,513,3912,966
0500000US17197,17197,"Will County, Illinois",340445,5156,305598,5599,285987,5798,19611,2522,15592,1938,2456,871,1175,703,379,243,9,19,13032,1693,1446,505,0,185,958,632,10628,1442,0,185,284,357,88,142,299,239,3038,917,3292,957,14814,1603
0500000US17201,17201,"Winnebago County, Illinois",129599,3176,119618,3044,105666,3036,13952,1660,10272,1573,2030,717,742,431,753,500,155,183,1779,628,1779,628,0,185,0,185,0,185,0,185,127,165,405,367,232,204,1768,759,714,435,4956,1049
0500000US18003,18003,"Allen County, Indiana",174769,3972,162555,4166,146035,4219,16520,2722,11723,2212,2462,1042,735,436,425,368,1175,721,1481,634,1040,510,0,192,255,383,0,192,186,291,128,128,129,137,293,244,1630,579,517,282,8036,1501
0500000US18039,18039,"Elkhart County, Indiana",93723,3342,86276,3234,73673,3892,12603,1894,9739,1701,1844,806,203,209,593,373,224,292,565,381,565,381,0,192,0,192,0,192,0,192,202,210,104,164,1297,596,1835,702,1048,528,2396,661
0500000US18089,18089,"Lake County, Indiana",215882,4703,197001,4737,178061,4532,18940,2350,14811,1937,2610,849,603,339,423,225,493,340,7323,1358,1528,850,226,232,2200,950,3369,963,0,192,77,128,359,398,413,310,2942,911,2291,894,5476,1193
0500000US18097,18097,"Marion County, Indiana",454130,6124,419042,6454,381536,7029,37506,3862,30523,3210,4788,1575,1227,745,385,244,583,448,6523,1674,6440,1651,0,192,83,103,0,192,0,192,783,510,301,251,2444,803,7862,1900,3118,1005,14057,1772
0500000US18105,18105,"Monroe County, Indiana",71162,3310,59933,3434,52628,3373,7305,2078,6067,1848,403,373,588,715,247,338,0,192,2011,875,2011,875,0,192,0,192,0,192,0,192,64,125,147,145,920,518,5744,1180,326,244,2017,651
0500000US18141,18141,"St. Joseph County, Indiana",120678,3423,108144,3360,99461,3733,8683,1412,6451,1276,1409,593,420,363,221,355,182,191,2232,819,1923,792,0,192,23,40,286,272,0,192,0,192,158,148,742,503,4096,949,596,432,4710,1192
0500000US18157,18157,"Tippecanoe County, Indiana",89138,3776,77357,4158,68557,3569,8800,2225,6694,1985,1596,951,388,360,107,180,15,34,3205,959,3161,964,44,75,0,192,0,192,0,192,13,29,178,245,1124,677,4769,1255,260,200,2232,653
0500000US18163,18163,"Vanderburgh County, Indiana",88298,2685,81051,2676,74100,2681,6951,1369,5824,1235,680,404,41,69,0,192,406,337,2261,899,2261,899,0,192,0,192,0,192,0,192,70,116,0,192,142,138,2774,1097,365,295,1635,654
0500000US19013,19013,"Black Hawk County, Iowa",69588,2190,63223,2197,56587,2409,6636,1380,5406,1227,791,463,192,208,236,223,11,18,440,408,440,408,0,159,0,159,0,159,0,159,0,159,114,95,148,148,3146,1034,346,294,2171,801
0500000US19103,19103,"Johnson County, Iowa",80356,2394,60698,2760,53593,2735,7105,1351,5098,1120,929,625,714,484,263,283,101,123,4583,1151,4583,1151,0,159,0,159,0,159,0,159,0,159,432,328,1474,563,8543,1523,671,397,3955,1090
0500000US19113,19113,"Linn County, Iowa",116401,2641,107803,2987,97230,3125,10573,2007,8155,1811,1702,1002,281,249,435,383,0,159,765,503,756,504,0,159,0,159,0,159,9,16,0,159,81,134,373,287,2352,737,1088,634,3939,1035
0500000US19153,19153,"Polk County, Iowa",248427,4303,227990,4457,210119,4785,17871,2447,14672,2252,1706,704,490,286,683,642,320,294,3801,976,3650,945,0,159,44,76,0,159,107,163,215,240,622,361,484,350,4981,1138,1075,524,9259,1635
0500000US19163,19163,"Scott County, Iowa",81537,2518,75360,2469,71331,2446,4029,969,3091,845,439,309,338,286,161,276,0,159,533,359,533,359,0,159,0,159,0,159,0,159,0,159,337,335,217,155,1417,423,324,304,3349,829
0500000US20045,20045,"Douglas County, Kansas",68346,2574,60871,2907,56085,2961,4786,1432,3450,1358,306,265,134,219,526,342,370,215,1442,761,1442,761,0,174,0,174,0,174,0,174,0,174,89,116,318,272,3009,973,701,553,1916,741
0500000US20091,20091,"Johnson County, Kansas",313189,4126,283805,4391,262382,4697,21423,2778,15713,2306,4012,1145,307,264,908,1019,483,244,784,353,712,329,0,174,72,125,0,174,0,174,191,194,579,370,593,348,3968,934,1684,722,21585,2114
0500000US20173,20173,"Sedgwick County, Kansas",247439,3959,230238,4259,208569,4698,21669,2869,16850,2605,2856,1216,1154,754,809,422,0,174,1392,736,1338,708,0,174,0,174,54,94,0,174,0,174,527,286,1215,695,3861,1107,1852,647,8354,1630
0500000US20177,20177,"Shawnee County, Kansas",85531,2648,78962,2682,69463,3011,9499,1793,7398,1586,1390,645,478,399,119,142,114,116,1156,495,1084,495,0,174,0,174,0,174,72,73,0,174,105,84,30,65,2114,794,877,568,2287,791
0500000US21037,21037,"Campbell County, Kentucky",46002,2523,40571,2652,35614,2587,4957,1390,3977,1333,354,280,393,270,233,211,0,190,547,333,547,333,0,190,0,190,0,190,0,190,0,190,0,190,161,143,1603,728,538,459,2582,855
0500000US21067,21067,"Fayette County, Kentucky",163706,3598,142448,3753,128511,4316,13937,2034,12247,1916,1072,576,107,168,178,197,333,266,3266,1447,3266,1447,0,190,0,190,0,190,0,190,0,190,272,234,525,370,6483,1176,2974,1068,7738,1325
0500000US21111,21111,"Jefferson County, Kentucky",374663,5652,334677,5614,302664,6003,32013,3470,26505,3076,3508,1039,941,542,575,329,484,444,9719,2052,9719,2052,0,190,0,190,0,190,0,190,608,437,431,405,1298,642,7277,1382,4359,1182,16294,2213
0500000US22017,22017,"Caddo Parish, Louisiana",104119,4246,97804,4278,90586,4427,7218,1419,6178,1437,710,409,266,205,64,110,0,208,1582,636,1582,636,0,208,0,208,0,208,0,208,38,69,0,208,327,303,1528,717,302,243,2538,718
0500000US22033,22033,"East Baton Rouge Parish, Louisiana",213315,5492,199553,5870,179833,6410,19720,3756,14045,3085,3716,1497,1301,1096,591,553,67,115,3257,1033,3182,1029,75,122,0,208,0,208,0,208,0,208,140,158,344,242,3449,943,1089,510,5483,1268
0500000US22051,22051,"Jefferson Parish, Louisiana",207196,4523,193134,4507,167999,4760,25135,2873,19616,2929,3481,1370,1627,885,254,331,157,185,1770,766,1770,766,0,208,0,208,0,208,0,208,573,518,89,139,238,161,2809,854,1385,517,7198,1516
0500000US22071,22071,"Orleans Parish, Louisiana",179290,4137,138193,3843,120825,3976,17368,2238,13935,2060,2292,610,472,305,360,229,309,183,13108,2299,11699,2179,1314,506,0,208,61,97,34,57,582,329,868,375,5900,1190,8802,1572,1675,711,10162,1174
0500000US23005,23005,"Cumberland County, Maine",157238,3490,132701,3731,122602,3845,10099,1803,8389,1470,1525,767,76,124,86,142,23,39,2400,942,1900,909,89,105,99,117,15,25,297,182,76,133,89,72,1982,694,8209,1436,397,247,11384,1675
0500000US23031,23031,"York County, Maine",101875,2826,92839,3116,82129,3787,10710,2856,9091,2407,812,588,119,109,90,152,598,453,1026,718,1026,718,0,172,0,172,0,172,0,172,275,425,138,159,175,176,2034,624,763,680,4625,1189
0500000US24003,24003,"Anne Arundel County, Maryland",299507,5403,263852,5457,240761,5615,23091,3044,18553,3084,2082,765,2072,1037,274,234,110,128,11463,1716,4772,1279,69,115,2969,840,3653,1080,0,198,797,704,166,194,1111,543,5622,1453,1294,586,15202,1694
0500000US24005,24005,"Baltimore County, Maryland",417308,6105,367164,7850,331322,7478,35842,4117,30032,3827,3732,1011,714,435,768,466,596,548,18246,2565,9293,1769,31,48,5590,1515,3332,869,0,198,1205,817,229,207,230,163,7804,1660,4750,1511,17680,2413
0500000US24013,24013,"Carroll County, Maryland",85994,2340,79139,2462,73437,2558,5702,1006,4600,1013,693,410,157,153,35,45,217,195,432,289,0,198,0,198,248,203,184,211,0,198,0,198,88,146,250,368,910,485,383,252,4792,1007
0500000US24017,24017,"Charles County, Maryland",80184,2268,72113,2568,66633,2418,5480,1357,4376,1025,821,666,121,120,85,101,77,121,4341,965,3245,933,0,198,1096,447,0,198,0,198,171,219,0,198,0,198,1302,734,473,292,1784,592
0500000US24021,24021,"Frederick County, Maryland",131298,2747,113507,2793,100712,2959,12795,1724,9045,1540,1984,885,1187,647,368,228,211,187,3137,777,1215,578,62,103,407,280,1453,486,0,198,813,910,81,97,268,190,2858,879,1261,731,9373,1355
0500000US24025,24025,"Harford County, Maryland",126879,3058,116735,2826,105949,3035,10786,1447,8371,1340,1247,702,516,426,155,159,497,339,1762,639,604,348,67,111,153,199,828,456,110,187,187,210,24,40,85,140,1751,766,275,257,6060,1093
0500000US24027,24027,"Howard County, Maryland",172520,3002,154209,3214,141063,4604,13146,3518,8711,1927,3135,2495,922,661,347,252,31,50,5142,1416,2353,924,0,198,1200,749,1510,533,79,132,590,398,257,207,130,152,1410,638,763,453,10019,1711
0500000US24031,24031,"Montgomery County, Maryland",552762,5038,410126,7358,361025,7528,49101,3921,34616,3466,8876,1797,3370,1175,1544,815,695,519,85766,5148,29472,3297,326,365,51404,3798,4564,1425,0,198,983,445,892,553,2501,704,13997,2332,4356,1646,34141,2996
0500000US24033,24033,"Prince George's County, Maryland",476266,5951,368396,7217,316738,6900,51658,4511,38962,3941,7491,1949,2888,888,1931,772,386,310,74245,4466,24591,2904,388,432,45931,3350,3335,940,0,198,2892,1041,121,103,994,482,8408,1453,5538,1500,15672,2113
0500000US24043,24043,"Washington County, Maryland",65882,3030,60243,2890,54214,2826,6029,1142,4968,1185,517,251,319,282,0,198,225,196,845,464,715,442,0,198,96,117,34,56,0,198,172,246,196,176,88,149,1237,583,416,308,2685,668
0500000US24510,24510,"Baltimore city, Maryland",280107,4717,192966,5558,166738,5677,26228,3206,20970,2704,3503,1176,1009,473,594,432,152,152,48454,3735,39715,3554,432,326,4729,1478,3197,1021,381,276,1028,398,85,137,2721,673,18810,2269,2637,976,13406,2006
0500000US25001,25001,"Barnstable County, Massachusetts",100746,3406,87272,3674,81093,3721,6179,1392,5363,1341,458,300,0,203,168,207,190,188,1504,599,932,445,38,65,114,132,0,203,420,331,0,203,78,130,799,495,2688,762,715,669,7690,1411
0500000US25005,25005,"Bristol County, Massachusetts",278195,4798,250937,5324,228102,5813,22835,2827,15347,2282,3379,858,1600,666,2137,1010,372,278,7583,1202,1959,784,0,203,717,479,4842,880,65,109,182,180,42,70,352,209,8615,1662,1151,515,9333,1526
0500000US25009,25009,"Essex County, Massachusetts",390959,6293,324451,6362,285742,6813,38709,3720,31145,3393,4062,1210,1044,571,2092,1026,366,237,21703,2354,7554,1587,69,114,4546,1228,9312,1520,222,245,2958,969,239,211,830,481,12552,1980,6888,1690,21338,2301
0500000US25013,25013,"Hampden County, Massachusetts",215032,4192,192900,4628,174307,5366,18593,2874,14750,2462,2632,1115,810,594,275,322,126,144,4128,1052,4009,1033,0,203,75,125,44,72,0,203,346,395,45,73,1000,535,5738,1911,2614,904,8261,1837
0500000US25017,25017,"Middlesex County, Massachusetts",869832,9274,645858,9000,585567,7842,60291,3720,49132,3760,7393,1734,1550,650,1148,488,1068,565,107791,5761,29896,2731,1569,694,57424,4336,18787,2217,115,114,1325,575,511,333,12768,1617,43524,3232,8003,1638,50052,3530
0500000US25021,25021,"Norfolk County, Massachusetts",355631,5837,267780,5772,243512,5824,24268,2601,19181,2165,2333,908,2132,890,248,210,374,259,49280,4067,8457,2081,2333,865,23262,2423,15010,1864,218,238,261,200,312,220,2621,931,13139,1810,3133,1090,19105,2016
0500000US25023,25023,"Plymouth County, Massachusetts",263465,4952,228776,5590,208576,5921,20200,2640,16278,2311,1888,1299,774,603,681,436,579,326,15562,1945,2814,831,33,57,3784,1019,7262,1564,1669,563,0,203,49,78,181,128,3436,906,1942,834,13519,1870
0500000US25025,25025,"Suffolk County, Massachusetts",419887,5775,203035,6892,173520,6362,29515,3610,22968,3474,3005,885,1895,866,729,394,918,622,135281,5820,56399,4270,2600,805,72153,5078,3802,1500,327,238,3178,1010,140,230,9166,1573,51766,3240,4953,1320,12368,1843
0500000US25027,25027,"Worcester County, Massachusetts",414883,5761,361257,6307,328889,5784,32368,3023,26097,2583,3996,1175,936,577,905,525,434,324,8383,1445,3846,1080,49,80,479,270,3943,989,66,106,302,199,360,256,679,434,12698,1878,6061,1533,25143,3403
0500000US26021,26021,"Berrien County, Michigan",69916,2393,63714,2421,55733,2354,7981,1443,6758,1331,799,399,256,257,110,151,58,93,371,226,233,202,14,24,59,75,65,71,0,168,0,168,97,84,331,296,2375,1012,586,304,2442,676
0500000US26045,26045,"Eaton County, Michigan",51337,1945,48172,2308,43335,2317,4837,1139,3550,1141,860,579,260,248,145,128,22,30,485,441,485,441,0,168,0,168,0,168,0,168,0,168,113,114,201,195,613,346,356,207,1397,405
0500000US26049,26049,"Genesee County, Michigan",163167,3816,152559,4025,136955,3858,15604,1918,11542,1684,2430,949,1338,682,103,144,191,153,1882,729,1882,729,0,168,0,168,0,168,0,168,0,168,87,143,243,217,1797,636,496,294,6103,1046
0500000US26065,26065,"Ingham County, Michigan",137228,3734,118804,3460,106171,4101,12633,1714,10244,1648,1740,689,338,263,268,235,43,63,4780,1023,4780,1023,0,168,0,168,0,168,0,168,128,164,39,66,2905,926,4586,932,358,222,5628,1181
0500000US26075,26075,"Jackson County, Michigan",66887,2323,62367,2587,54642,2176,7725,1453,6081,1248,565,361,732,581,284,207,63,103,522,349,522,349,0,168,0,168,0,168,0,168,36,61,46,79,165,160,1444,594,227,161,2080,673
0500000US26077,26077,"Kalamazoo County, Michigan",130545,3381,116248,3550,106381,3689,9867,2114,7490,1806,2056,995,255,151,58,72,8,18,2432,852,2432,852,0,168,0,168,0,168,0,168,293,265,215,174,523,367,4099,998,1025,741,5710,1099
0500000US26081,26081,"Kent County, Michigan",322796,5303,290032,4958,262700,5238,27332,2730,20306,2418,4501,1512,1004,511,1306,1261,215,223,7617,2134,7399,2143,0,168,218,341,0,168,0,168,431,419,234,191,1939,736,6282,1611,1139,564,15122,1829
0500000US26099,26099,"Macomb County, Michigan",409482,5720,389460,5516,360124,6040,29336,2844,22490,2126,3949,1447,1284,548,1219,506,394,342,3113,839,2924,845,98,160,0,168,0,168,91,149,608,412,164,147,337,250,3547,840,1562,647,10691,2166
0500000US26121,26121,"Muskegon County, Michigan",72824,2481,68855,2493,59417,2893,9438,1615,7471,1488,747,439,474,430,333,278,413,290,381,234,365,234,0,168,0,168,16,27,0,168,170,219,0,168,313,251,805,397,198,149,2102,609
0500000US26125,26125,"Oakland County, Michigan",628582,6093,584108,6033,539556,6102,44552,3330,36833,3374,4751,1633,1388,613,733,359,847,246,3981,1393,3451,1221,245,398,0,168,200,264,85,100,385,336,588,402,1275,476,5819,1366,2408,639,30018,2544
0500000US26139,26139,"Ottawa County, Michigan",141046,3452,127132,3663,114444,3231,12688,2316,9096,1848,2662,1181,351,290,253,347,326,278,1472,579,1256,547,0,168,216,157,0,168,0,168,0,168,58,72,1428,769,5100,1266,908,574,4948,1068
0500000US26145,26145,"Saginaw County, Michigan",82060,2605,77851,2659,69737,2594,8114,1369,6734,1348,528,286,522,321,150,161,180,164,92,96,92,96,0,168,0,168,0,168,0,168,0,168,26,43,251,198,1310,628,458,402,2072,740
0500000US26147,26147,"St. Clair County, Michigan",70646,2451,66678,2358,58253,2298,8425,1683,6258,1228,1355,816,518,386,268,209,26,42,402,230,357,221,0,168,0,168,15,24,30,51,0,168,125,117,294,238,1040,411,534,303,1573,575
0500000US26161,26161,"Washtenaw County, Michigan",181547,3346,146595,3548,131353,3606,15242,1926,11412,1649,2725,880,605,384,220,178,280,291,8756,1499,8756,1499,0,168,0,168,0,168,0,168,73,86,84,116,2762,723,11345,1528,984,414,10948,1796
0500000US26163,26163,"Wayne County, Michigan",721490,7951,650145,8945,581513,9464,68632,4904,57075,4655,6851,1276,2243,623,1568,853,895,436,22040,2710,21317,2643,277,162,283,268,0,168,163,158,2187,698,986,574,3551,934,13572,1714,5117,1188,23892,2430
0500000US27003,27003,"Anoka County, Minnesota",186132,2947,165547,3208,150951,3354,14596,1925,12686,1790,1007,533,578,393,242,168,83,96,6880,1057,5825,1021,42,70,0,149,975,349,38,63,79,128,250,158,583,297,2157,711,783,333,9853,1404
0500000US27037,27037,"Dakota County, Minnesota",232206,3794,207142,3774,185828,4237,21314,2611,17553,2507,2241,767,1154,690,320,247,46,61,7049,1272,6305,1219,0,149,301,208,443,334,0,149,0,149,409,227,536,328,2754,1059,1315,637,13001,1605
0500000US27053,27053,"Hennepin County, Minnesota",669546,5965,539509,7459,485054,7595,54455,3889,42919,3412,5900,1555,2913,877,1403,636,1320,445,49923,3793,45366,3702,1064,455,2599,715,818,525,76,97,942,538,1295,505,10308,1506,22286,2609,4728,1074,40555,3257
0500000US27109,27109,"Olmsted County, Minnesota",79839,2294,67886,2684,58842,2843,9044,1611,7767,1501,619,302,296,306,256,227,106,136,3693,1277,3693,1277,0,149,0,149,0,149,0,149,0,149,127,119,799,518,3589,740,416,319,3329,790
0500000US27123,27123,"Ramsey County, Minnesota",274046,3899,228912,4212,203307,4535,25605,2409,20196,2290,2920,1001,1476,537,726,431,287,160,17939,2031,14447,1761,2050,672,1117,445,293,193,32,54,358,309,148,167,2561,729,6391,1183,2338,797,15399,1834
0500000US27131,27131,"Rice County, Minnesota",33670,1361,26747,1416,24894,1349,1853,486,1227,437,92,80,326,260,0,149,208,145,23,22,23,22,0,149,0,149,0,149,0,149,81,102,84,93,270,219,1015,495,44,43,5406,824
0500000US27137,27137,"St. Louis County, Minnesota",95257,2397,84061,2457,75372,2720,8689,1575,7276,1539,939,304,377,323,41,67,56,71,2063,768,2030,763,33,70,0,149,0,149,0,149,29,49,35,59,573,237,4389,1060,249,163,3858,655
0500000US27145,27145,"Stearns County, Minnesota",82451,1915,71559,2426,65162,2504,6397,1224,4886,958,1199,628,88,79,224,224,0,149,1444,616,1366,598,78,128,0,149,0,149,0,149,505,651,19,32,150,171,3377,699,427,282,4970,927
0500000US27163,27163,"Washington County, Minnesota",132826,2567,120443,3044,110583,3006,9860,1536,8065,1413,614,350,883,685,251,191,47,79,2280,652,2280,652,0,149,0,149,0,149,0,149,127,149,238,172,251,189,1635,587,393,373,7459,1267
0500000US29019,29019,"Boone County, Missouri",91173,3119,82104,3276,72792,3360,9312,2455,8247,2292,524,504,379,370,162,281,0,187,351,284,311,280,40,68,0,187,0,187,0,187,0,187,126,169,936,351,3281,1480,463,424,3912,1213
0500000US29077,29077,"Greene County, Missouri",136067,3872,122810,3679,110515,3452,12295,2032,10414,1922,811,334,759,474,229,230,82,137,816,466,754,457,0,187,0,187,62,103,0,187,185,294,74,88,894,502,2516,769,1257,855,7515,1403
0500000US29095,29095,"Jackson County, Missouri",340746,4594,309599,4955,283755,5298,25844,2785,21476,2510,2000,752,1077,420,558,270,733,372,7062,1405,6951,1397,111,110,0,187,0,187,0,187,242,221,153,150,714,384,4552,974,2402,913,16022,1846
0500000US29183,29183,"St. Charles County, Missouri",208801,3255,191136,3823,178231,3974,12905,2193,10420,1891,758,420,1369,880,125,123,233,240,313,231,146,187,0,187,167,148,0,187,0,187,146,196,211,141,259,206,963,394,697,379,15076,1977
0500000US29189,29189,"St. Louis County, Missouri",489471,6785,436646,7182,404886,7045,31760,4269,26389,3950,3141,1003,1640,837,130,139,460,305,13611,2529,12107,2462,23,28,1164,416,317,267,0,187,703,583,354,244,1106,488,7628,2086,3115,916,26308,2939
0500000US29510,29510,"St. Louis city, Missouri",154875,3782,123924,3880,109381,4046,14543,2085,11715,2093,1688,585,574,333,176,151,390,307,15291,1947,14512,1964,121,144,546,271,112,133,0,187,258,274,170,154,1195,513,6294,1121,1248,559,6495,1235
0500000US30111,30111,"Yellowstone County, Montana",79052,2094,72391,2285,66121,2081,6270,1525,4753,1260,536,284,325,329,526,815,130,204,231,157,231,157,0,168,0,168,0,168,0,168,0,168,294,218,312,273,2233,692,645,367,2946,807
0500000US31055,31055,"Douglas County, Nebraska",281314,4336,255820,5036,233397,4879,22423,2675,16892,2241,2834,1024,1962,702,281,195,454,419,3433,897,3300,882,0,159,93,155,0,159,40,66,84,94,514,324,1245,559,4417,945,2797,965,13004,2157
0500000US31109,31109,"Lancaster County, Nebraska",168979,2907,151986,2970,135931,3188,16055,2020,13213,1984,1739,626,791,455,257,226,55,84,1688,635,1603,646,0,159,0,159,0,159,85,100,139,226,438,284,2397,783,5315,1141,737,440,6279,1215
0500000US31153,31153,"Sarpy County, Nebraska",96678,2320,92156,2220,85591,2576,6565,1435,3607,1042,1611,631,827,708,375,292,145,224,148,153,148,153,0,159,0,159,0,159,0,159,109,183,209,192,69,113,673,306,573,394,2741,713
0500000US32003,32003,"Clark County, Nevada",994483,10629,888328,11275,789511,10790,98817,5764,79679,5368,10047,1867,4473,958,2691,1279,1927,989,36465,3479,35948,3439,0,210,389,318,47,80,81,134,77,98,3315,888,3265,1123,11857,1619,11324,2141,39852,3850
0500000US32031,32031,"Washoe County, Nevada",224665,4420,197920,4492,175111,4560,22809,2844,17808,2631,3427,1357,559,403,537,322,478,291,5121,1476,4899,1405,0,210,148,242,74,122,0,210,207,197,475,317,1341,805,7007,1223,2086,871,10508,1758
