GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
0500000US29099,29099,"Jefferson County, Missouri",224226,*****,111045,890,27038,729,26901,741,137,167,97,163,40,72,84007,440,82650,590,1357,491,904,445,453,339,113181,890,26234,674,26114,675,120,212,0,187,120,212,86947,425,85130,501,1817,421,1135,479,682,420
0500000US29165,29165,"Platte County, Missouri",98309,*****,48678,772,11987,730,11426,762,561,441,220,332,341,338,36691,682,34121,996,2570,1000,1246,849,1324,537,49631,772,11458,625,10986,669,472,401,151,252,321,317,38173,426,35727,619,2446,590,1225,619,1221,538
0500000US29183,29183,"St. Charles County, Missouri",390918,*****,191755,1078,46816,1065,45975,1040,841,472,382,298,459,331,144939,371,137359,1306,7580,1219,2822,880,4758,1208,199163,1078,46433,1037,45771,1113,662,364,503,332,159,178,152730,357,145271,1154,7459,1113,3968,782,3491,1146
0500000US29189,29189,"St. Louis County, Missouri",998581,*****,474218,242,113379,177,111252,736,2127,704,696,356,1431,614,360839,193,326324,2832,34515,2807,18341,2284,16174,2121,524363,242,108284,177,105221,1074,3063,1045,1266,570,1797,949,416079,194,381168,2757,34911,2773,21187,2260,13724,1978
0500000US29510,29510,"St. Louis city, Missouri",311404,*****,150976,647,31740,388,30929,585,811,488,315,298,496,381,119236,491,109881,1242,9355,1297,3892,1013,5463,1077,160428,647,29914,388,29211,555,703,401,165,183,538,408,130514,491,122138,1216,8376,1157,4144,962,4232,828
0500000US30013,30013,"Cascade County, Montana",81755,*****,41495,536,9416,352,9416,352,0,168,0,168,0,168,32079,472,31532,462,547,371,506,365,41,65,40260,536,8897,379,8850,393,47,77,47,77,0,168,31363,457,30547,599,816,376,517,343,299,208
0500000US30029,30029,"Flathead County, Montana",98082,*****,48402,683,11152,379,11106,376,46,53,46,53,0,168,37250,524,36526,497,724,364,328,284,396,269,49680,683,10668,379,10382,416,286,217,136,126,150,182,39012,526,37695,813,1317,654,973,620,344,191
0500000US30031,30031,"Gallatin County, Montana",104502,*****,54254,564,11139,398,11060,422,79,93,48,68,31,58,43115,504,41261,874,1854,741,306,243,1548,694,50248,564,10137,310,9870,437,267,245,93,125,174,255,40111,504,37998,673,2113,742,1404,661,709,400
0500000US30049,30049,"Lewis and Clark County, Montana",67282,*****,32723,469,7562,250,7562,250,0,168,0,168,0,168,25161,449,24881,456,280,209,97,100,183,179,34559,469,7211,290,7211,290,0,168,0,168,0,168,27348,407,26928,473,420,276,234,192,186,190
0500000US30063,30063,"Missoula County, Montana",116130,*****,59269,1071,11619,854,11487,844,132,216,0,168,132,216,47650,1240,46713,1313,937,486,292,273,645,412,56861,1071,10424,614,10319,639,105,143,0,168,105,143,46437,797,44565,838,1872,613,693,445,1179,595
0500000US30111,30111,"Yellowstone County, Montana",158437,*****,78855,1309,20073,1138,19690,898,383,427,383,427,0,168,58782,776,58280,794,502,244,282,195,220,179,79582,1309,17381,843,17326,862,55,95,55,95,0,168,62201,789,61018,693,1183,460,832,418,351,189
0500000US31055,31055,"Douglas County, Nebraska",554995,*****,274299,528,73633,484,71263,844,2370,685,348,236,2022,611,200666,202,176244,2019,24422,2019,6542,1017,17880,1983,280696,528,69729,484,66913,705,2816,639,904,512,1912,618,210967,201,188158,1605,22809,1584,7342,1262,15467,1515
0500000US31109,31109,"Lancaster County, Nebraska",309637,*****,155106,778,36045,721,34666,758,1379,732,206,186,1173,704,119061,378,107702,1551,11359,1480,4124,905,7235,1382,154531,778,35196,721,33409,804,1787,896,427,345,1360,860,119335,378,108901,1204,10434,1194,4671,926,5763,885
0500000US31153,31153,"Sarpy County, Nebraska",179023,*****,89675,662,25560,371,24869,415,691,372,359,265,332,280,64115,463,59563,1187,4552,1194,2075,763,2477,1061,89348,662,24129,365,23864,424,265,229,110,135,155,194,65219,457,59099,1017,6120,992,3247,915,2873,829
0500000US32003,32003,"Clark County, Nevada",2155664,*****,1076144,689,259370,690,249002,1929,10368,1676,2418,794,7950,1570,816774,*****,599852,6340,216922,6340,102197,5196,114725,5264,1079520,689,247514,689,234143,2366,13371,2314,2574,876,10797,2116,832006,*****,580498,6026,251508,6026,128818,5361,122690,5423
0500000US32031,32031,"Washoe County, Nevada",453616,*****,228410,699,51814,673,50281,1016,1533,628,273,203,1260,636,176596,142,145514,2385,31082,2395,14775,2076,16307,2334,225206,699,47854,673,46634,798,1220,568,0,210,1220,568,177352,142,145108,2379,32244,2365,14534,2039,17710,2057
0500000US33005,33005,"Cheshire County, New Hampshire",75774,*****,37376,409,7010,359,6933,326,77,129,77,129,0,187,30366,432,29017,670,1349,534,1045,473,304,228,38398,409,6596,352,6494,319,102,131,102,131,0,187,31802,371,30478,484,1324,453,777,413,547,274
0500000US33009,33009,"Grafton County, New Hampshire",88888,*****,43711,780,7117,124,7117,124,0,187,0,187,0,187,36594,770,34021,874,2573,717,1338,646,1235,454,45177,780,7539,595,7316,737,223,381,50,134,173,321,37638,485,35884,773,1754,681,1011,498,743,480
0500000US33011,33011,"Hillsborough County, New Hampshire",407761,*****,203705,778,45456,714,42893,998,2563,886,391,390,2172,874,158249,348,140660,1967,17589,1949,8996,1548,8593,1676,204056,778,40081,713,38600,802,1481,519,640,397,841,390,163975,349,146655,1704,17320,1742,9952,1686,7368,1417
0500000US33013,33013,"Merrimack County, New Hampshire",148582,*****,73820,907,14879,392,14757,429,122,150,0,187,122,150,58941,825,56638,1080,2303,705,1294,575,1009,406,74762,907,13974,385,13271,649,703,518,215,229,488,396,60788,755,57625,908,3163,713,1846,654,1317,538
0500000US33015,33015,"Rockingham County, New Hampshire",303251,*****,150446,807,30972,557,30238,499,734,478,194,212,540,440,119474,548,113512,1281,5962,1136,2982,815,2980,944,152805,807,29327,557,28426,582,901,388,823,372,78,76,123478,554,117394,1022,6084,968,4047,850,2037,686
0500000US33017,33017,"Strafford County, New Hampshire",127428,*****,62491,712,12581,413,12437,422,144,128,58,79,86,94,49910,504,46872,832,3038,625,1201,573,1837,575,64937,712,11448,343,11257,415,191,211,30,59,161,201,53489,639,50700,846,2789,571,1126,542,1663,481
0500000US34001,34001,"Atlantic County, New Jersey",270991,*****,131134,684,30127,702,29438,767,689,372,286,250,403,304,101007,191,79750,1689,21257,1672,12459,1597,8798,1415,139857,684,28835,699,27702,935,1133,603,537,465,596,466,111022,162,86350,2130,24672,2118,13578,2055,11094,1844
0500000US34003,34003,"Bergen County, New Jersey",939151,*****,455140,128,102753,103,95242,1892,7511,1882,1997,819,5514,1523,352387,74,224212,4234,128175,4234,82008,4070,46167,4086,484011,128,98548,105,91443,1815,7105,1816,1832,851,5273,1624,385463,75,236904,4650,148559,4633,95945,3639,52614,3283
0500000US34005,34005,"Burlington County, New Jersey",449284,*****,221357,426,47975,416,47329,509,646,356,240,230,406,270,173382,209,152678,2214,20704,2161,12673,1420,8031,1888,227927,426,46715,372,45739,645,976,505,276,227,700,478,181212,175,159577,1762,21635,1799,14372,1353,7263,1415
0500000US34007,34007,"Camden County, New Jersey",510150,*****,247142,350,60644,338,58050,901,2594,847,779,545,1815,713,186498,281,159711,2416,26787,2369,15368,2201,11419,1899,263008,350,56752,273,55169,726,1583,723,301,226,1282,730,206256,200,178826,2454,27430,2404,17077,1670,10353,1686
0500000US34009,34009,"Cape May County, New Jersey",94430,*****,46576,570,8998,504,8998,504,0,200,0,200,0,200,37578,272,36363,725,1215,681,879,682,336,250,47854,570,7644,540,7644,540,0,200,0,200,0,200,40210,369,38044,639,2166,695,1468,809,698,407
0500000US34011,34011,"Cumberland County, New Jersey",153797,*****,78770,598,18875,555,18839,561,36,71,36,71,0,200,59895,225,51996,1432,7899,1435,2251,699,5648,1356,75027,598,17751,501,17637,521,114,163,37,57,77,146,57276,292,50548,1410,6728,1391,2499,704,4229,1233
0500000US34013,34013,"Essex County, New Jersey",796914,*****,383430,130,96551,4,91292,1225,5259,1224,1311,778,3948,939,286879,130,200515,4414,86364,4424,49080,3384,37284,3519,413484,130,92941,38,86514,1620,6427,1618,2172,874,4255,1470,320543,124,220756,5457,99787,5437,56388,4408,43399,3661
0500000US34015,34015,"Gloucester County, New Jersey",292330,*****,141848,634,33484,617,32940,638,544,272,504,270,40,69,108364,82,100782,1343,7582,1331,4761,990,2821,1081,150482,634,32008,610,31637,612,371,274,317,243,54,101,118474,164,110671,1487,7803,1482,5366,1072,2437,1182
0500000US34017,34017,"Hudson County, New Jersey",677983,*****,337305,240,70777,181,61641,1743,9136,1744,2829,1052,6307,1173,266528,307,128513,4629,138015,4645,61086,3033,76929,4406,340678,240,67821,180,58304,1661,9517,1671,1630,656,7887,1495,272857,295,129259,4591,143598,4568,73993,3936,69605,3985
0500000US34019,34019,"Hunterdon County, New Jersey",124676,*****,62582,670,13421,668,13011,770,410,377,235,352,175,166,49161,441,42353,1005,6808,1028,4006,962,2802,531,62094,670,11834,525,11244,648,590,428,418,354,172,183,50260,456,43612,1103,6648,1090,3816,963,2832,690
0500000US34021,34021,"Mercer County, New Jersey",371023,*****,181379,443,40366,307,38614,711,1752,645,403,392,1349,605,141013,326,103054,2595,37959,2571,17643,2485,20316,2511,189644,443,39251,307,36847,991,2404,976,611,414,1793,807,150393,326,112613,2745,37780,2734,18594,1909,19186,2052
0500000US34023,34023,"Middlesex County, New Jersey",837073,*****,412318,356,92987,3,84322,1678,8665,1679,2159,1157,6506,1348,319331,356,194927,3742,124404,3760,69563,3680,54841,3725,424755,356,89199,208,80421,1656,8778,1618,1208,553,7570,1498,335556,363,202443,3940,133113,3967,75226,3229,57887,3263
0500000US34025,34025,"Monmouth County, New Jersey",625846,*****,304738,348,68838,168,67430,612,1408,578,397,291,1011,523,235900,392,193953,2884,41947,2833,22460,2160,19487,2356,321108,348,66556,228,64861,700,1695,681,749,448,946,593,254552,273,210072,2817,44480,2844,28008,2285,16472,2321
0500000US34027,34027,"Morris County, New Jersey",498423,*****,244273,344,55318,344,53271,678,2047,612,816,456,1231,458,188955,*****,144162,2813,44793,2813,27441,2401,17352,2336,254150,344,52851,344,50773,793,2078,764,562,334,1516,697,201299,*****,152413,2303,48886,2303,31058,2170,17828,2107
0500000US34029,34029,"Ocean County, New Jersey",592497,*****,285718,514,71816,380,70472,838,1344,762,674,643,670,462,213902,346,191531,2465,22371,2371,14028,1829,8343,1689,306779,514,68384,402,66683,725,1701,645,729,398,972,667,238395,322,213610,2585,24785,2543,14263,2080,10522,1899
0500000US34031,34031,"Passaic County, New Jersey",507945,*****,247924,343,63139,311,57454,1360,5685,1389,1019,428,4666,1343,184785,81,113531,3712,71254,3706,36829,2664,34425,3864,260021,343,59905,301,56323,1137,3582,1102,554,309,3028,1032,200116,116,124895,3547,75221,3519,42766,2767,32455,3184
0500000US34033,34033,"Salem County, New Jersey",63436,*****,31035,467,7093,430,7069,422,24,31,24,31,0,200,23942,246,22821,596,1121,555,161,121,960,562,32401,467,6733,453,6709,456,24,47,0,200,24,47,25668,255,24776,346,892,363,415,262,477,298
0500000US34035,34035,"Somerset County, New Jersey",333751,*****,162691,746,38260,754,36176,1101,2084,828,412,284,1672,843,124431,127,88245,2444,36186,2449,21201,1908,14985,2377,171060,746,36762,738,35042,969,1720,640,425,354,1295,574,134298,142,92650,2584,41648,2561,25448,2425,16200,2329
0500000US34037,34037,"Sussex County, New Jersey",142522,*****,71095,417,15211,373,14683,381,528,255,496,265,32,63,55884,148,50538,883,5346,894,4306,877,1040,381,71427,417,14114,373,13521,545,593,315,397,391,196,246,57313,148,51684,899,5629,889,3650,849,1979,565
0500000US34039,34039,"Union County, New Jersey",555630,*****,271004,213,66740,214,63511,1132,3229,1168,430,327,2799,1149,204264,*****,125310,4187,78954,4186,39858,3006,39096,3744,284626,213,64560,214,60646,1168,3914,1100,653,342,3261,1062,220066,*****,134661,3693,85405,3693,45919,2615,39486,3000
0500000US34041,34041,"Warren County, New Jersey",106617,*****,52752,452,11457,390,11104,473,353,287,146,180,207,222,41295,242,35543,857,5752,871,3287,755,2465,668,53865,452,10445,389,10031,469,414,350,50,87,364,349,43420,243,37756,819,5664,877,3740,755,1924,571
0500000US35001,35001,"Bernalillo County, New Mexico",676953,*****,331988,705,77529,705,75951,1111,1578,873,742,674,836,550,254459,*****,224098,3225,30361,3225,12473,1576,17888,2743,344965,705,74278,705,73313,1000,965,743,196,209,769,717,270687,*****,236659,3102,34028,3102,16667,2165,17361,2447
0500000US35005,35005,"Chaves County, New Mexico",65282,*****,33230,767,9737,706,9270,849,467,508,0,195,467,508,23493,397,18738,1035,4755,902,1918,747,2837,879,32052,767,8092,671,7926,684,166,214,0,195,166,214,23960,381,19556,1251,4404,1187,2071,969,2333,958
0500000US35013,35013,"Doña Ana County, New Mexico",214207,*****,105526,689,27014,429,25738,918,1276,895,0,195,1276,895,78512,916,61871,1865,16641,1852,4917,1142,11724,1711,108681,689,26453,594,25250,1010,1203,679,73,129,1130,662,82228,493,63864,2230,18364,2224,6901,1341,11463,2137
0500000US35025,35025,"Lea County, New Mexico",69749,*****,35234,735,10652,662,9882,760,770,396,240,356,530,371,24582,471,18775,1375,5807,1281,1875,949,3932,909,34515,735,10597,563,10166,688,431,350,204,261,227,195,23918,330,18228,964,5690,890,2061,667,3629,803
0500000US35031,35031,"McKinley County, New Mexico",74923,*****,35991,763,11890,730,11733,724,157,204,0,195,157,204,24101,476,23309,503,792,440,491,373,301,233,38932,763,10596,751,10436,706,160,124,0,195,160,124,28336,397,27503,569,833,534,593,523,240,174
0500000US35035,35035,"Otero County, New Mexico",65410,*****,33001,743,6947,652,6681,658,266,228,0,195,266,228,26054,480,22663,944,3391,970,1012,505,2379,780,32409,743,8493,672,8189,724,304,268,132,192,172,210,23916,396,20849,991,3067,1010,2060,1018,1007,530
0500000US35043,35043,"Sandoval County, New Mexico",142025,*****,69889,497,17970,384,17673,515,297,271,0,195,297,271,51919,614,48733,1064,3186,919,1530,641,1656,732,72136,497,15993,216,15383,447,610,472,290,279,320,436,56143,459,51530,1119,4613,1131,2757,788,1856,779
0500000US35045,35045,"San Juan County, New Mexico",115079,*****,56584,426,14382,404,14342,401,40,76,0,195,40,76,42202,207,40372,511,1830,470,310,225,1520,543,58495,426,15313,449,15159,455,154,248,0,195,154,248,43182,94,41914,491,1268,491,537,346,731,347
0500000US35049,35049,"Santa Fe County, New Mexico",148651,*****,72532,540,14225,415,13668,535,557,426,0,195,557,426,58307,361,50613,1309,7694,1339,2807,794,4887,1303,76119,540,13554,415,13106,560,448,333,31,77,417,315,62565,333,55575,1317,6990,1324,2491,699,4499,1113
0500000US35061,35061,"Valencia County, New Mexico",75626,*****,38367,704,9543,728,9457,745,86,148,86,148,0,195,28824,256,26332,858,2492,857,801,396,1691,753,37259,704,8700,732,8524,780,176,224,48,93,128,217,28559,193,25684,985,2875,969,969,433,1906,930
0500000US36001,36001,"Albany County, New York",308846,*****,150008,490,30081,483,28328,793,1753,633,398,335,1355,581,119927,134,105317,1764,14610,1760,7274,1268,7336,1557,158838,490,27715,474,26944,550,771,319,363,232,408,282,131123,107,115254,1565,15869,1551,8894,1458,6975,1061
0500000US36005,36005,"Bronx County, New York",1455720,*****,686382,850,187812,375,167411,3254,20401,3315,6209,2142,14192,2848,498570,746,262863,7869,235707,7863,111566,5566,124141,6496,769338,850,180509,326,162462,2653,18047,2712,4253,1343,13794,2428,588829,862,318206,7143,270623,7139,145887,6704,124736,6881
0500000US36007,36007,"Broome County, New York",195334,*****,95998,682,20299,689,19643,882,656,481,175,290,481,506,75699,387,69853,911,5846,886,2886,878,2960,761,99336,682,18230,650,17557,623,673,430,267,324,406,313,81106,376,75460,1064,5646,1030,3382,934,2264,795
0500000US36009,36009,"Cattaraugus County, New York",77677,*****,38420,323,8826,219,8689,226,137,110,38,51,99,129,29594,276,28599,487,995,389,692,342,303,178,39257,323,8770,219,8650,222,120,93,96,89,24,39,30487,276,29483,443,1004,409,683,381,321,189
0500000US36011,36011,"Cayuga County, New York",77861,*****,40044,723,7760,351,7709,334,51,111,0,192,51,111,32284,662,31765,708,519,292,149,104,370,271,37817,723,7672,380,7672,380,0,192,0,192,0,192,30145,574,29542,623,603,339,308,232,295,254
0500000US36013,36013,"Chautauqua County, New York",129504,*****,63937,715,13487,498,13319,460,168,214,149,210,19,36,50450,479,48928,870,1522,781,617,416,905,622,65567,715,13210,489,13092,471,118,196,0,192,118,196,52357,429,50409,693,1948,637,720,371,1228,619
0500000US36015,36015,"Chemung County, New York",86322,*****,43024,732,9143,464,9143,464,0,192,0,192,0,192,33881,639,32226,613,1655,590,926,436,729,487,43298,732,9181,292,9066,394,115,160,115,160,0,192,34117,691,32890,775,1227,415,492,241,735,322
0500000US36019,36019,"Clinton County, New York",81073,*****,41503,560,7000,129,6935,94,65,87,0,192,65,87,34503,598,32218,844,2285,746,1032,474,1253,502,39570,560,6774,255,6709,226,65,87,0,192,65,87,32796,544,31306,704,1490,442,761,322,729,323
0500000US36027,36027,"Dutchess County, New York",294473,*****,145770,1212,28336,1188,27555,1177,781,321,204,210,577,306,117434,258,101572,2099,15862,2064,8453,1227,7409,1771,148703,1212,28738,1172,27821,1194,917,461,297,224,620,387,119965,236,103382,1897,16583,1911,10749,1496,5834,1503
0500000US36029,36029,"Erie County, New York",921046,*****,446090,693,96235,626,92400,1244,3835,1084,951,471,2884,977,349855,294,322071,2321,27784,2280,15223,1930,12561,1605,474956,693,92683,618,89011,1110,3672,1129,1681,702,1991,909,382273,293,355389,1955,26884,2062,15272,1676,11612,1574
0500000US36045,36045,"Jefferson County, New York",114006,*****,59129,478,13381,432,13159,428,222,235,107,161,115,175,45748,161,44124,545,1624,556,1233,509,391,300,54877,478,14113,432,13715,792,398,562,17,27,381,562,40764,161,38620,601,2144,595,1006,388,1138,484
0500000US36047,36047,"Kings County, New York",2629150,*****,1247152,686,311537,687,287840,3297,23697,3146,7118,1639,16579,2608,935615,485,517760,8122,417855,8067,239209,6697,178646,5721,1381998,686,297849,567,276976,2709,20873,2700,6857,1334,14016,2349,1084149,367,588427,9176,495722,9216,318268,6310,177454,7400
0500000US36051,36051,"Livingston County, New York",64257,*****,32140,576,5904,242,5847,243,57,71,27,48,30,50,26236,546,25643,614,593,372,176,184,417,281,32117,576,5323,246,5239,213,84,169,84,169,0,192,26794,554,25769,803,1025,524,423,214,602,473
0500000US36053,36053,"Madison County, New York",71329,*****,35319,492,6847,201,6847,201,0,192,0,192,0,192,28472,551,27484,655,988,457,415,277,573,334,36010,492,6745,318,6649,323,96,110,77,105,19,36,29265,405,27769,556,1496,532,1034,502,462,258
0500000US36055,36055,"Monroe County, New York",747727,*****,361383,497,80725,384,77361,1218,3364,1237,1009,894,2355,903,280658,402,250730,2221,29928,2181,18343,2046,11585,1623,386344,497,77176,382,75253,615,1923,686,801,459,1122,549,309168,294,278810,2372,30358,2353,18876,2147,11482,1446
0500000US36059,36059,"Nassau County, New York",1361500,*****,661023,582,151897,301,145680,1587,6217,1519,2376,781,3841,1240,509126,426,372096,5303,137030,5339,84833,4472,52197,4164,700477,582,144257,299,137598,1405,6659,1389,2875,884,3784,966,556220,414,400063,5669,156157,5601,105517,4528,50640,3833
0500000US36061,36061,"New York County, New York",1643734,*****,779699,521,121519,180,110058,2558,11461,2585,1875,819,9586,2446,658180,522,439514,7993,218666,7880,100734,6486,117932,7335,864035,521,119217,164,107683,3044,11534,3034,2676,1089,8858,2684,744818,473,499015,8426,245803,8446,127752,6315,118051,7259
0500000US36063,36063,"Niagara County, New York",211758,*****,103889,488,22571,496,22255,546,316,234,118,137,198,229,81318,380,78603,754,2715,720,2009,625,706,329,107869,488,20248,497,20093,496,155,164,155,164,0,192,87621,381,83136,819,4485,822,3321,699,1164,512
0500000US36065,36065,"Oneida County, New York",231190,*****,114737,672,24733,540,23457,626,1276,707,197,204,1079,674,90004,417,83300,1017,6704,1058,4253,1074,2451,704,116453,672,24145,518,22959,953,1186,618,204,254,982,644,92308,420,84113,1116,8195,1104,4601,983,3594,856
0500000US36067,36067,"Onondaga County, New York",466194,*****,224766,467,51140,388,49411,849,1729,830,624,391,1105,667,173626,238,157612,1409,16014,1369,7999,1212,8015,1119,241428,467,49425,388,47724,923,1701,827,342,251,1359,796,192003,236,174846,1779,17157,1776,10518,1667,6639,1103
0500000US36069,36069,"Ontario County, New York",109828,*****,53977,534,11937,526,11572,457,365,384,93,127,272,354,42040,407,40342,589,1698,598,872,414,826,391,55851,534,10545,323,10303,364,242,216,110,137,132,170,45306,401,43224,529,2082,410,1375,359,707,355
0500000US36071,36071,"Orange County, New York",379210,*****,189312,472,49704,488,49144,601,560,400,35,65,525,386,139608,152,121154,1874,18454,1878,11057,1761,7397,1467,189898,472,47533,466,46589,807,944,680,492,520,452,447,142365,124,120640,1760,21725,1750,13782,1553,7943,1246
0500000US36075,36075,"Oswego County, New York",118987,*****,59716,658,12912,372,12870,371,42,76,0,192,42,76,46804,473,45848,521,956,376,486,250,470,285,59271,658,12404,477,12404,477,0,192,0,192,0,192,46867,459,45787,519,1080,364,653,248,427,279
0500000US36079,36079,"Putnam County, New York",98900,*****,48854,616,9897,353,9076,825,821,638,692,657,129,214,38957,535,32613,1143,6344,1216,3259,1051,3085,777,50046,616,10353,436,9824,487,529,427,467,434,62,106,39693,417,34206,1175,5487,1175,3332,937,2155,830
0500000US36081,36081,"Queens County, New York",2333054,*****,1131856,848,244037,844,224742,2479,19295,2352,4694,1167,14601,2289,887819,189,393004,7577,494815,7559,268397,7472,226418,8387,1201198,848,232372,844,212281,2429,20091,2372,6476,1289,13615,2167,968826,189,405051,8357,563775,8363,330048,8156,233727,7051
0500000US36083,36083,"Rensselaer County, New York",160070,*****,78869,924,15968,721,15736,701,232,196,113,134,119,152,62901,667,58137,1005,4764,1263,2433,825,2331,998,81201,924,16005,726,15709,776,296,224,175,166,121,150,65196,654,61323,884,3873,681,2481,708,1392,419
0500000US36085,36085,"Richmond County, New York",476015,*****,230553,*****,53951,*****,51935,908,2016,908,569,279,1447,821,176602,*****,125811,3042,50791,3042,33476,2973,17315,2112,245462,*****,50951,*****,48796,805,2155,805,1140,486,1015,549,194511,*****,137619,3537,56892,3537,39745,3052,17147,2290
0500000US36087,36087,"Rockland County, New York",326780,*****,159480,809,45859,728,42848,1378,3011,1163,444,462,2567,1113,113621,231,80053,1986,33568,1988,17398,1604,16170,1991,167300,809,44846,718,41996,1179,2850,871,663,431,2187,998,122454,276,86876,2600,35578,2636,20589,2052,14989,1927
0500000US36089,36089,"St. Lawrence County, New York",110038,*****,55511,634,11239,188,11168,208,71,92,0,192,71,92,44272,604,41976,773,2296,582,810,408,1486,440,54527,634,11061,188,10823,222,238,208,219,213,19,38,43466,604,41383,727,2083,626,1052,430,1031,477
0500000US36091,36091,"Saratoga County, New York",227053,*****,113487,969,23879,592,23407,639,472,279,150,147,322,263,89608,1103,84168,1630,5440,1109,3075,781,2365,793,113566,969,22749,744,21895,586,854,607,476,413,378,455,90817,565,86021,804,4796,796,2924,686,1872,556
0500000US36093,36093,"Schenectady County, New York",154553,*****,74263,1387,16553,1358,15935,1457,618,492,387,478,231,204,57710,388,51680,997,6030,983,3463,737,2567,864,80290,1387,17081,1357,16782,1386,299,386,90,109,209,372,63209,387,54306,1608,8903,1629,6291,1279,2612,1063
0500000US36101,36101,"Steuben County, New York",96940,*****,48179,369,10977,374,10955,373,22,49,22,49,0,192,37202,288,36144,335,1058,356,402,227,656,277,48761,369,10176,304,10067,320,109,100,21,37,88,93,38585,209,37056,479,1529,445,763,365,766,325
0500000US36103,36103,"Suffolk County, New York",1492583,*****,734100,397,165055,245,158884,1495,6171,1523,2260,1065,3911,1272,569045,302,459845,4662,109200,4685,60961,4445,48239,4208,758483,397,158078,245,151166,1624,6912,1581,3147,944,3765,1344,600405,302,485814,4891,114591,4895,63558,3833,51033,4092
0500000US36105,36105,"Sullivan County, New York",74801,*****,38420,1182,8440,1109,8401,1103,39,63,39,63,0,192,29980,371,27554,749,2426,751,1251,447,1175,582,36381,1182,7619,1106,7261,931,358,479,0,192,358,479,28762,313,24999,814,3763,802,2153,766,1610,766
0500000US36109,36109,"Tompkins County, New York",104871,*****,51667,680,8510,390,8215,447,295,200,121,193,174,159,43157,580,35968,960,7189,921,2219,843,4970,1115,53204,680,7095,376,6631,370,464,267,212,242,252,210,46109,598,39620,1206,6489,1143,2769,986,3720,1004
0500000US36111,36111,"Ulster County, New York",179225,*****,89419,702,16705,586,16564,609,141,135,102,122,39,60,72714,458,66081,970,6633,1096,4251,812,2382,712,89806,702,16075,615,15633,631,442,282,291,241,151,170,73731,533,67171,950,6560,1090,4404,1072,2156,626
0500000US36113,36113,"Warren County, New York",64567,*****,31800,371,6217,220,6171,241,46,81,46,81,0,192,25583,309,24785,435,798,401,289,229,509,330,32767,371,5699,184,5640,202,59,97,0,192,59,97,27068,315,26289,404,779,303,677,289,102,95
0500000US36117,36117,"Wayne County, New York",90798,*****,44497,459,9819,405,9776,401,43,78,43,78,0,192,34678,273,33184,414,1494,429,790,496,704,468,46301,459,9791,406,9601,455,190,177,87,108,103,140,36510,270,35139,497,1371,354,877,346,494,244
0500000US36119,36119,"Westchester County, New York",974542,*****,471884,174,113413,327,106581,1671,6832,1691,2521,1259,4311,1188,358471,358,245702,4741,112769,4729,57288,3814,55481,3835,502658,174,105890,112,99969,1212,5921,1218,2328,800,3593,1022,396768,160,273088,5267,123680,5300,69335,4237,54345,3937
0500000US37001,37001,"Alamance County, North Carolina",159688,*****,76240,740,18017,622,17850,678,167,203,0,203,167,203,58223,531,51450,1099,6773,1156,2081,851,4692,977,83448,740,17672,624,17299,725,373,434,0,203,373,434,65776,394,59832,669,5944,635,1386,525,4558,712
0500000US37019,37019,"Brunswick County, North Carolina",126953,*****,61148,1844,10362,1309,10088,1331,274,284,0,203,274,284,50786,1778,48314,1123,2472,1947,2072,1937,400,255,65805,1844,9722,1297,9722,1297,0,203,0,203,0,203,56083,1400,54468,1628,1615,632,650,362,965,532
0500000US37021,37021,"Buncombe County, North Carolina",256088,*****,123522,791,25654,658,25506,657,148,224,127,219,21,40,97868,591,92404,953,5464,886,1943,673,3521,818,132566,791,22899,629,22507,702,392,346,263,274,129,214,109667,571,103868,1080,5799,1172,2526,1011,3273,1014
0500000US37023,37023,"Burke County, North Carolina",88851,*****,44093,901,8718,713,8718,713,0,203,0,203,0,203,35375,576,33017,838,2358,611,1090,418,1268,557,44758,901,8487,721,8322,735,165,219,0,203,165,219,36271,576,34644,689,1627,485,1117,486,510,352
0500000US37025,37025,"Cabarrus County, North Carolina",201590,*****,97770,760,26389,636,25867,698,522,383,196,236,326,322,71381,536,64248,1117,7133,1204,2635,841,4498,1010,103820,760,26330,645,25986,646,344,345,95,121,249,314,77490,512,69402,1247,8088,1266,3589,1071,4499,978
0500000US37027,37027,"Caldwell County, North Carolina",81449,*****,40169,717,8256,629,8256,629,0,203,0,203,0,203,31913,1037,30586,1039,1327,401,228,273,1099,336,41280,717,8096,434,7843,645,253,385,253,385,0,203,33184,617,32381,621,803,434,149,180,654,416
