UNITID,XGRCOHRT,GRCOHRT,XUGENTER,UGENTERN,XPGRCOHR,PGRCOHRT,XRRFTCT,RRFTCT,XRRFTEX,RRFTEX,XRRFTIN,RRFTIN,XRRFTCTA,RRFTCTA,XRET_NMF,RET_NMF,XRET_PCF,RET_PCF,XRRPTCT,RRPTCT,XRRPTEX,RRPTEX,XRRPTIN,RRPTIN,XRRPTCTA,RRPTCTA,XRET_NMP,RET_NMP,XRET_PCP,RET_PCP,XSTUFACR,STUFACR 
153588,"A",,"A",,"A",,"R",18,"R",0,"R",0,"R",18,"R",18,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
153597,"A",,"A",,"A",,"R",24,"R",0,"R",0,"R",24,"R",15,"R",63,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
153603,"R",6145,"R",8513,"R",72,"R",6028,"R",10,"R",0,"R",6018,"R",5301,"R",88,"R",193,"R",1,"R",0,"R",192,"R",151,"R",79,"R",19
153621,"R",204,"R",266,"R",77,"R",120,"R",0,"R",0,"R",120,"R",59,"R",49,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
153630,"R",921,"R",2934,"R",31,"R",1046,"R",1,"R",0,"R",1045,"R",461,"R",44,"R",165,"R",0,"R",0,"R",165,"R",56,"R",34,"R",16
153658,"R",5224,"R",7992,"R",65,"R",4844,"Z",0,"Z",0,"R",4844,"R",4217,"R",87,"R",388,"Z",0,"Z",0,"R",388,"R",285,"R",73,"R",15
153737,"R",2040,"R",7403,"R",28,"R",2204,"R",0,"R",0,"R",2204,"R",1322,"R",60,"R",433,"R",0,"R",0,"R",433,"R",152,"R",35,"R",19
153746,"A",,"A",,"A",,"R",23,"Z",0,"Z",0,"R",23,"R",15,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
153764,"A",,"A",,"A",,"R",83,"R",0,"R",0,"R",83,"R",55,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
153773,"A",,"A",,"A",,"R",54,"R",0,"R",0,"R",54,"R",48,"R",89,"A",,"A",,"A",,"A",,"A",,"A",,"R",7
153782,"A",,"A",,"A",,"R",34,"R",0,"R",0,"R",34,"R",26,"R",76,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
153825,"R",328,"R",437,"R",75,"R",389,"R",0,"R",0,"R",389,"R",309,"R",79,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
153834,"R",520,"R",547,"R",95,"R",623,"R",0,"R",0,"R",623,"R",524,"R",84,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",11
153861,"R",20,"R",78,"R",26,"R",20,"R",0,"R",0,"R",20,"R",14,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
153922,"R",323,"R",956,"R",34,"R",292,"R",0,"R",0,"R",292,"R",188,"R",64,"R",97,"R",0,"R",0,"R",97,"R",23,"R",24,"R",27
153977,"R",27,"R",262,"R",10,"R",20,"R",0,"R",0,"R",20,"R",14,"R",70,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",10
154004,"R",340,"R",412,"R",83,"R",372,"R",1,"R",0,"R",371,"R",240,"R",65,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
154013,"R",237,"R",475,"R",50,"R",232,"R",0,"R",0,"R",232,"R",166,"R",72,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",14
154022,"A",,"A",,"A",,"R",549,"R",0,"R",0,"R",549,"R",132,"R",24,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
154059,"R",617,"R",1621,"R",38,"R",539,"R",0,"Z",0,"R",539,"R",344,"R",64,"R",75,"R",0,"R",0,"R",75,"R",42,"R",56,"R",21
154095,"R",1962,"R",2980,"R",66,"R",1874,"R",0,"R",0,"R",1874,"R",1609,"R",86,"R",26,"R",0,"R",0,"R",26,"R",13,"R",50,"R",17
154101,"R",281,"R",345,"R",81,"R",260,"R",0,"R",0,"R",260,"R",213,"R",82,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
154110,"R",392,"R",787,"R",50,"R",494,"R",1,"Z",0,"R",493,"R",313,"R",63,"R",127,"Z",0,"Z",0,"R",127,"R",52,"R",41,"R",14
154129,"R",240,"R",881,"R",27,"R",245,"R",0,"R",0,"R",245,"R",186,"R",76,"R",31,"R",0,"R",0,"R",31,"R",13,"R",42,"R",13
154165,"A",,"A",,"A",,"R",13,"R",0,"R",0,"R",13,"R",5,"R",38,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
154174,"R",1,"R",13,"R",8,"R",2,"Z",0,"Z",0,"R",2,"R",1,"R",50,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",4
154208,"A",,"A",,"A",,"R",23,"R",0,"Z",0,"R",23,"R",15,"R",65,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
154235,"R",453,"R",713,"R",64,"R",445,"R",0,"R",0,"R",445,"R",343,"R",77,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",11
154262,"R",3,"R",67,"R",4,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",5
154332,"A",,"A",,"A",,"R",56,"Z",0,"Z",0,"R",56,"R",32,"R",57,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
154341,"A",,"A",,"A",,"R",37,"R",0,"R",0,"R",37,"R",30,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
154350,"R",348,"R",436,"R",80,"R",322,"R",0,"R",0,"R",322,"R",249,"R",77,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
154378,"R",410,"R",1230,"R",33,"R",346,"R",0,"R",0,"R",346,"R",207,"R",60,"R",64,"R",0,"R",0,"R",64,"R",28,"R",44,"R",17
154396,"R",283,"R",413,"R",69,"R",308,"R",0,"R",0,"R",308,"R",176,"R",57,"R",21,"R",0,"R",0,"R",21,"R",8,"R",38,"R",16
154448,"A",,"A",,"A",,"R",16,"R",0,"R",0,"R",16,"R",13,"R",81,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
154457,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",4
154466,"A",,"A",,"A",,"R",12,"R",0,"R",0,"R",12,"R",9,"R",75,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
154493,"R",214,"R",842,"R",25,"R",246,"R",0,"R",0,"R",246,"R",154,"R",63,"R",25,"R",0,"R",0,"R",25,"R",16,"R",64,"R",16
154518,"R",132,"R",573,"R",23,"R",199,"R",0,"R",0,"R",199,"R",120,"R",60,"R",5,"R",0,"R",0,"R",5,"R",4,"R",80,"R",21
154527,"R",445,"R",505,"R",88,"R",366,"R",2,"R",0,"R",364,"R",291,"R",80,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
154545,"A",,"A",,"A",,"R",10,"R",0,"R",0,"R",10,"R",6,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"R",12
154572,"R",495,"R",2329,"R",21,"R",535,"R",2,"R",0,"R",533,"R",320,"R",60,"R",155,"R",0,"R",0,"R",155,"R",63,"R",41,"R",17
154590,"R",233,"R",514,"R",45,"R",312,"R",5,"R",0,"R",307,"R",158,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"R",16
154642,"R",303,"R",478,"R",63,"R",298,"R",0,"R",0,"R",298,"R",181,"R",61,"R",171,"R",0,"Z",0,"R",171,"R",36,"R",21,"R",20
154688,"R",238,"R",654,"R",36,"R",182,"R",0,"R",0,"R",182,"R",145,"R",80,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",7
154697,"R",497,"R",1698,"R",29,"R",551,"R",1,"Z",0,"R",550,"R",302,"R",55,"R",241,"R",0,"R",0,"R",241,"R",69,"R",29,"R",20
154712,"R",517,"R",829,"R",62,"R",508,"R",0,"R",0,"R",508,"R",404,"R",80,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",14
154721,"R",212,"R",347,"R",61,"R",171,"R",0,"R",0,"R",171,"R",84,"R",49,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",11
154749,"R",101,"R",159,"R",64,"R",130,"R",1,"R",0,"R",129,"R",80,"R",62,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
154767,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",3
154776,"R",15,"R",18,"R",83,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
154794,"A",,"A",,"A",,"R",36,"R",0,"R",0,"R",36,"R",12,"R",33,"A",,"A",,"A",,"A",,"A",,"A",,"R",5
154800,"R",1462,"R",2852,"R",51,"R",1421,"R",0,"R",0,"R",1421,"R",842,"R",59,"R",495,"R",0,"R",0,"R",495,"R",170,"R",34,"R",18
154855,"A",,"A",,"A",,"R",145,"R",0,"R",0,"R",145,"R",70,"R",48,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
154907,"R",288,"R",943,"R",31,"R",308,"R",0,"R",0,"R",308,"R",194,"R",63,"R",74,"R",0,"R",0,"R",74,"R",40,"R",54,"R",11
154925,"R",427,"R",518,"R",82,"R",469,"Z",0,"Z",0,"R",469,"R",263,"R",56,"R",15,"Z",0,"Z",0,"R",15,"R",12,"R",80,"R",25
154934,"R",218,"R",426,"R",51,"R",195,"Z",0,"Z",0,"R",195,"R",107,"R",55,"R",30,"Z",0,"Z",0,"R",30,"R",15,"R",50,"R",13
154952,"R",421,"R",1001,"R",42,"R",504,"R",0,"R",0,"R",504,"R",263,"R",52,"R",76,"R",0,"R",0,"R",76,"R",23,"R",30,"R",23
154998,"R",422,"R",985,"R",43,"R",375,"R",0,"R",0,"R",375,"R",186,"R",50,"R",61,"R",0,"R",0,"R",61,"R",15,"R",25,"R",15
155007,"R",82,"R",182,"R",45,"R",62,"R",0,"R",0,"R",62,"R",34,"R",55,"R",11,"R",0,"R",0,"R",11,"R",4,"R",36,"R",11
155025,"R",663,"R",1116,"R",59,"R",731,"R",0,"R",0,"R",731,"R",522,"R",71,"R",4,"R",0,"R",0,"R",4,"R",3,"R",75,"R",18
155052,"R",93,"R",208,"R",45,"R",103,"R",1,"Z",0,"R",102,"R",72,"R",71,"R",23,"Z",0,"Z",0,"R",23,"R",11,"R",48,"R",14
155061,"R",931,"R",3251,"R",29,"R",861,"R",0,"R",0,"R",861,"R",614,"R",71,"R",40,"R",0,"R",0,"R",40,"R",17,"R",43,"R",16
155070,"R",36,"R",77,"R",47,"R",37,"R",0,"R",0,"R",37,"R",23,"R",62,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
155089,"R",163,"R",405,"R",40,"R",164,"R",0,"R",0,"R",164,"R",103,"R",63,"R",2,"Z",0,"Z",0,"R",2,"R",0,"R",0,"R",10
155098,"R",275,"R",804,"R",34,"R",288,"R",1,"R",0,"R",287,"R",158,"R",55,"R",81,"R",1,"R",0,"R",80,"R",19,"R",24,"R",18
155104,"R",523,"R",932,"R",56,"R",492,"R",0,"R",0,"R",492,"R",291,"R",59,"R",76,"R",1,"R",0,"R",75,"R",28,"R",37,"R",17
155140,"R",176,"R",253,"R",70,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",21
155159,"A",,"A",,"A",,"R",46,"Z",0,"Z",0,"R",46,"R",34,"R",74,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
155177,"R",139,"R",215,"R",65,"R",12,"R",0,"R",0,"R",12,"R",11,"R",92,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
155186,"R",493,"R",1110,"R",44,"R",483,"R",0,"R",0,"R",483,"R",183,"R",38,"R",171,"R",0,"R",0,"R",171,"R",39,"R",23,"R",21
155195,"R",935,"R",2726,"R",34,"R",846,"R",0,"R",0,"R",846,"R",536,"R",63,"R",158,"R",0,"R",0,"R",158,"R",56,"R",35,"R",17
155201,"R",258,"R",358,"R",72,"R",275,"R",0,"R",0,"R",275,"R",141,"R",51,"R",12,"R",0,"R",0,"R",12,"R",5,"R",42,"R",13
155210,"R",1537,"R",7235,"R",21,"R",1447,"R",1,"Z",0,"R",1446,"R",919,"R",64,"R",803,"Z",0,"Z",0,"R",803,"R",379,"R",47,"R",21
155283,"A",,"A",,"A",,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",26
155292,"R",537,"R",1804,"R",30,"R",527,"R",0,"R",0,"R",527,"R",315,"R",60,"R",393,"R",0,"R",0,"R",393,"R",160,"R",41,"R",13
155308,"R",35,"R",69,"R",51,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",8
155317,"R",4130,"R",5755,"R",72,"R",4032,"R",4,"R",0,"R",4028,"R",3257,"R",81,"R",155,"R",1,"R",0,"R",154,"R",111,"R",72,"R",17
155335,"R",180,"R",1314,"R",14,"R",157,"R",0,"R",0,"R",157,"R",116,"R",74,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
155353,"A",,"A",,"A",,"R",25,"R",0,"R",0,"R",25,"R",21,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
155399,"R",3531,"R",5096,"R",69,"R",3559,"R",0,"R",0,"R",3559,"R",3029,"R",85,"R",61,"R",0,"R",0,"R",61,"R",24,"R",39,"R",18
155414,"R",161,"R",274,"R",59,"R",158,"R",0,"Z",0,"R",158,"R",93,"R",59,"R",2,"Z",0,"Z",0,"R",2,"R",1,"R",50,"R",13
155423,"A",,"A",,"A",,"R",70,"R",0,"Z",0,"R",70,"R",56,"R",80,"R",208,"R",1,"Z",0,"R",207,"R",105,"R",51,"R",8
155450,"R",240,"R",474,"R",51,"R",196,"R",0,"R",0,"R",196,"R",87,"R",44,"R",29,"R",0,"R",0,"R",29,"R",17,"R",59,"R",15
155487,"R",61,"R",267,"R",23,"R",70,"R",0,"R",0,"R",70,"R",34,"R",49,"R",11,"R",0,"R",0,"R",11,"R",5,"R",45,"R",11
155496,"R",60,"R",88,"R",68,"R",43,"R",0,"R",0,"R",43,"R",19,"R",44,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",20
155511,"R",195,"R",266,"R",73,"R",194,"R",0,"R",0,"R",194,"R",136,"R",70,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
155520,"R",179,"R",539,"R",33,"R",185,"R",0,"R",0,"R",185,"R",126,"R",68,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",10
155566,"R",321,"R",670,"R",48,"R",276,"R",0,"R",0,"R",276,"R",160,"R",58,"R",44,"Z",0,"R",0,"R",44,"R",17,"R",39,"R",12
155593,"R",207,"R",389,"R",53,"R",184,"R",0,"R",0,"R",184,"R",137,"R",74,"R",4,"R",0,"R",0,"R",4,"R",4,"R",100,"R",10
155618,"A",,"A",,"A",,"R",208,"R",1,"R",0,"R",207,"R",118,"R",57,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",10
155627,"R",190,"R",264,"R",72,"R",160,"R",0,"R",0,"R",160,"R",82,"R",51,"A",,"A",,"A",,"A",,"A",,"A",,"R",18
155636,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",4
155681,"R",1007,"R",1608,"R",63,"R",1012,"Z",0,"Z",0,"R",1012,"R",754,"R",75,"R",12,"Z",0,"Z",0,"R",12,"R",4,"R",33,"R",17
155715,"R",313,"R",528,"R",59,"R",275,"R",0,"R",0,"R",275,"R",148,"R",54,"R",11,"R",0,"R",0,"R",11,"R",2,"R",18,"R",26
155812,"R",122,"R",276,"R",44,"R",135,"R",0,"R",0,"R",135,"R",96,"R",71,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",11
155830,"R",77,"R",413,"R",19,"R",85,"R",1,"R",0,"R",84,"R",60,"R",71,"R",31,"R",3,"R",0,"R",28,"R",23,"R",82,"R",10
155858,"R",372,"R",578,"R",64,"R",354,"R",0,"Z",0,"R",354,"R",210,"R",59,"R",43,"R",0,"Z",0,"R",43,"R",15,"R",35,"R",14
155900,"R",181,"R",419,"R",43,"R",90,"R",1,"R",0,"R",89,"R",54,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
155937,"R",128,"R",222,"R",58,"R",141,"R",1,"Z",0,"R",140,"R",85,"R",61,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
155973,"R",136,"R",253,"R",54,"R",150,"R",0,"Z",0,"R",150,"R",88,"R",59,"A",,"A",,"A",,"A",,"A",,"A",,"R",10
156082,"R",849,"R",2040,"R",42,"R",757,"R",0,"R",0,"R",757,"R",544,"R",72,"R",56,"R",0,"R",0,"R",56,"R",22,"R",39,"R",13
156107,"R",316,"R",1854,"R",17,"R",213,"R",1,"Z",0,"R",212,"R",139,"R",66,"R",199,"R",0,"R",0,"R",199,"R",77,"R",39,"R",13
156125,"R",1446,"R",3288,"R",44,"R",1270,"R",0,"R",0,"R",1270,"R",919,"R",72,"R",49,"R",0,"R",0,"R",49,"R",16,"R",33,"R",19
156134,"A",,"A",,"A",,"R",274,"R",0,"R",0,"R",274,"R",182,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",22
156189,"R",156,"R",187,"R",83,"R",205,"R",0,"R",0,"R",205,"R",173,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",17
156213,"R",306,"R",553,"R",55,"R",309,"R",0,"R",0,"R",309,"R",252,"R",82,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
156231,"R",353,"R",629,"R",56,"R",269,"R",0,"R",0,"R",269,"R",150,"R",56,"R",91,"R",0,"R",0,"R",91,"R",35,"R",38,"R",19
156277,"A",,"A",,"A",,"R",36,"R",0,"R",0,"R",36,"R",30,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",15
156286,"R",634,"R",782,"R",81,"R",707,"R",0,"R",0,"R",707,"R",563,"R",80,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",12
156295,"R",418,"R",497,"R",84,"R",432,"R",0,"R",0,"R",432,"R",361,"R",84,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
156310,"A",,"A",,"A",,"R",42,"R",0,"R",0,"R",42,"R",40,"R",95,"R",3,"R",0,"R",0,"R",3,"R",2,"R",67,"R",8
156338,"R",258,"R",703,"R",37,"R",209,"R",1,"R",0,"R",208,"R",127,"R",61,"R",178,"R",0,"R",0,"R",178,"R",91,"R",51,"R",20
156356,"R",123,"R",256,"R",48,"R",148,"R",0,"R",0,"R",148,"R",94,"R",64,"R",4,"R",0,"R",0,"R",4,"R",2,"R",50,"R",11
156365,"R",582,"R",1374,"R",42,"R",462,"R",0,"R",0,"R",462,"R",283,"R",61,"R",5,"R",0,"R",0,"R",5,"R",2,"R",40,"R",13
156392,"R",1347,"R",2461,"R",55,"R",1328,"R",0,"R",0,"R",1328,"R",727,"R",55,"R",481,"R",2,"R",0,"R",479,"R",164,"R",34,"R",19
156408,"R",400,"R",417,"R",96,"R",374,"R",0,"R",0,"R",374,"R",349,"R",93,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
156417,"R",4,"R",39,"R",10,"R",17,"R",0,"R",0,"R",17,"R",11,"R",65,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"R",14
156426,"A",,"A",,"A",,"R",27,"R",0,"R",0,"R",27,"R",19,"R",70,"R",8,"R",1,"R",0,"R",7,"R",4,"R",57,"R",20
156471,"A",,"A",,"A",,"R",23,"R",0,"R",0,"R",23,"R",13,"R",57,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",10
156541,"R",409,"R",1197,"R",34,"R",433,"R",0,"R",0,"R",433,"R",284,"R",66,"R",3,"R",0,"R",0,"R",3,"R",0,"R",0,"R",17
156620,"R",2562,"R",4594,"R",56,"R",2445,"R",0,"Z",0,"R",2445,"R",1810,"R",74,"R",48,"R",0,"Z",0,"R",48,"R",14,"R",29,"R",16
156648,"R",686,"R",1602,"R",43,"R",680,"R",1,"R",0,"R",679,"R",380,"R",56,"R",308,"R",0,"R",0,"R",308,"R",107,"R",35,"R",23
156745,"R",297,"R",353,"R",84,"R",282,"R",0,"R",0,"R",282,"R",187,"R",66,"A",,"A",,"A",,"A",,"A",,"A",,"R",11
156754,"A",,"A",,"A",,"R",5,"R",0,"R",0,"R",5,"R",3,"R",60,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
156790,"R",394,"R",652,"R",60,"R",358,"R",1,"R",0,"R",357,"R",201,"R",56,"R",43,"R",0,"R",0,"R",43,"R",16,"R",37,"R",18
156842,"A",,"A",,"A",,"R",3,"Z",0,"R",0,"R",3,"R",3,"R",100,"R",0,"Z",0,"R",0,"R",0,"R",0,"A",,"R",17
156851,"R",134,"R",260,"R",52,"R",152,"R",0,"R",0,"R",152,"R",87,"R",57,"R",60,"R",0,"R",0,"R",60,"R",26,"R",43,"R",12
156860,"R",167,"R",579,"R",29,"R",300,"R",0,"R",0,"R",300,"R",176,"R",59,"R",218,"R",0,"R",0,"R",218,"R",82,"R",38,"R",21
156921,"R",841,"R",2744,"R",31,"R",946,"R",0,"R",0,"R",946,"R",497,"R",53,"R",904,"R",3,"R",0,"R",901,"R",382,"R",42,"R",22
156967,"A",,"A",,"A",,"R",6,"R",0,"R",0,"R",6,"R",5,"R",83,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
157021,"R",11,"R",95,"R",12,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",9
157030,"R",18,"R",24,"R",75,"R",15,"R",0,"R",0,"R",15,"R",14,"R",93,"R",1,"R",0,"R",0,"R",1,"R",0,"R",0,"R",13
157058,"R",194,"R",399,"R",49,"R",174,"R",1,"R",0,"R",173,"R",103,"R",60,"R",5,"R",0,"R",0,"R",5,"R",1,"R",20,"R",12
157076,"R",194,"R",346,"R",56,"R",174,"R",0,"R",0,"R",174,"R",117,"R",67,"A",,"A",,"A",,"A",,"A",,"A",,"R",13
157085,"R",5051,"R",6183,"R",82,"R",5167,"R",2,"R",0,"R",5165,"R",4221,"R",82,"R",44,"R",0,"R",0,"R",44,"R",15,"R",34,"R",17
157100,"R",148,"R",191,"R",77,"R",107,"R",0,"R",0,"R",107,"R",55,"R",51,"R",1,"R",1,"R",0,"R",0,"Z",0,"A",,"R",11
157216,"R",492,"R",901,"R",55,"R",514,"Z",0,"Z",0,"R",514,"R",325,"R",63,"R",1,"Z",0,"Z",0,"R",1,"R",1,"R",100,"R",15
157270,"R",52,"R",65,"R",80,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",7
157289,"R",2746,"R",3909,"R",70,"R",2735,"Z",0,"Z",0,"R",2735,"R",2179,"R",80,"R",71,"Z",0,"Z",0,"R",71,"R",39,"R",55,"R",15
157304,"R",213,"R",432,"R",49,"R",225,"R",0,"R",0,"R",225,"R",134,"R",60,"R",76,"R",0,"R",0,"R",76,"R",33,"R",43,"R",17
157331,"R",332,"R",645,"R",51,"R",377,"R",0,"R",0,"R",377,"R",261,"R",69,"R",125,"R",0,"R",0,"R",125,"R",49,"R",39,"R",19
157377,"R",129,"R",345,"R",37,"R",66,"R",0,"R",0,"R",66,"R",53,"R",80,"R",7,"R",0,"R",0,"R",7,"R",5,"R",71,"R",14
157386,"R",1336,"R",1821,"R",73,"R",1378,"R",4,"R",0,"R",1374,"R",973,"R",71,"R",4,"R",0,"R",0,"R",4,"R",0,"R",0,"R",18
157401,"R",1497,"R",3010,"R",50,"R",1454,"R",0,"R",0,"R",1454,"R",1079,"R",74,"R",8,"R",0,"R",0,"R",8,"R",2,"R",25,"R",15
157438,"R",286,"R",900,"R",32,"R",239,"R",0,"R",0,"R",239,"R",149,"R",62,"R",265,"R",0,"R",0,"R",265,"R",123,"R",46,"R",16
157447,"R",2106,"R",3860,"R",55,"R",2036,"R",0,"R",0,"R",2036,"R",1464,"R",72,"R",49,"R",1,"R",0,"R",48,"R",16,"R",33,"R",19
157465,"R",17,"R",56,"R",30,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",8
157483,"R",712,"R",1348,"R",53,"R",743,"R",0,"R",0,"R",743,"R",474,"R",64,"R",187,"R",1,"R",0,"R",186,"R",77,"R",41,"R",18
157535,"R",328,"R",864,"R",38,"R",314,"R",1,"Z",0,"R",313,"R",176,"R",56,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",14
157553,"R",407,"R",1527,"R",27,"R",413,"R",0,"R",0,"R",413,"R",249,"R",60,"R",70,"R",0,"R",0,"R",70,"R",26,"R",37,"R",24
157599,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"R",6
157614,"A",,"A",,"A",,"R",16,"R",0,"Z",0,"R",16,"R",9,"R",56,"R",7,"R",0,"Z",0,"R",7,"R",2,"R",29,"R",16
157650,"A",,"A",,"A",,"R",44,"R",0,"Z",0,"R",44,"R",29,"R",66,"R",9,"R",0,"Z",0,"R",9,"R",5,"R",56,"R",29
157669,"A",,"A",,"A",,"R",49,"R",0,"Z",0,"R",49,"R",17,"R",35,"A",,"A",,"A",,"A",,"A",,"A",,"R",20
157678,"A",,"A",,"A",,"R",32,"R",0,"Z",0,"R",32,"R",13,"R",41,"R",8,"R",0,"Z",0,"R",8,"R",5,"R",63,"R",12
157711,"R",697,"R",1198,"R",58,"R",805,"R",0,"R",0,"R",805,"R",436,"R",54,"R",219,"R",0,"R",0,"R",219,"R",80,"R",37,"R",22
157739,"R",285,"R",450,"R",63,"R",297,"R",0,"R",0,"R",297,"R",190,"R",64,"R",49,"R",0,"R",0,"R",49,"R",20,"R",41,"R",20
157748,"R",141,"R",372,"R",38,"R",136,"R",0,"R",0,"R",136,"R",111,"R",82,"R",18,"R",0,"Z",0,"R",18,"R",7,"R",39,"R",19
157757,"R",151,"R",486,"R",31,"R",179,"R",0,"R",0,"R",179,"R",131,"R",73,"R",18,"R",0,"R",0,"R",18,"R",6,"R",33,"R",15
157766,"R",74,"R",178,"R",42,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",6
157793,"R",243,"R",331,"R",73,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",0,"R",0,"R",0,"R",0,"R",0,"A",,"R",13
157809,"R",414,"R",790,"R",52,"R",275,"R",1,"Z",0,"R",274,"R",193,"R",70,"Z",0,"Z",0,"Z",0,"Z",0,"R",0,"A",,"R",16
157818,"R",242,"R",256,"R",95,"R",309,"R",0,"R",0,"R",309,"R",267,"R",86,"R",0,"Z",0,"Z",0,"R",0,"Z",0,"A",,"R",11
157827,"A",,"A",,"A",,"R",19,"R",0,"R",0,"R",19,"R",10,"R",53,"R",25,"R",0,"R",0,"R",25,"R",9,"R",36,"R",20
157863,"R",264,"R",361,"R",73,"R",212,"R",0,"R",0,"R",212,"R",138,"R",65,"R",1,"R",0,"R",0,"R",1,"R",1,"R",100,"R",16
157951,"R",3131,"R",4227,"R",74,"R",2715,"R",1,"R",0,"R",2714,"R",1976,"R",73,"R",45,"R",0,"R",0,"R",45,"R",14,"R",31,"R",18
158088,"R",471,"R",1305,"R",36,"R",429,"Z",0,"Z",0,"R",429,"R",293,"R",68,"R",209,"Z",0,"Z",0,"R",209,"R",95,"R",45,"R",17
